# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 07:21:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/RtmpobtKPD/standata-f68019a28573.json
# init = 2 (Default)
# random
#   seed = 2089620606
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607240921-2-883ada.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607240921-2-3e6880.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-798.4025,0.9143711,0.95572359,2,3,0,798.77738,13.677076,304.3588,50.75725,-14.876286,242.81196
-797.60256,0.92335515,0.95572359,3,7,0,800.1212,12.126137,311.27105,47.060181,-14.785514,256.70343
-800.18238,0.47386069,0.95572359,2,3,0,803.27088,11.526253,308.35099,39.058346,-14.61473,256.48285
-797.88439,1,0.95572359,1,1,0,799.79953,11.876671,305.47758,40.412067,-14.644373,252.03256
-798.17548,0.85269401,0.95572359,2,3,0,799.8838,11.289369,303.18261,51.663301,-14.860846,252.38045
-798.92775,0.8277519,0.95572359,2,3,0,801.41289,10.579749,297.31745,50.090482,-14.820621,249.70858
-795.91973,1,0.95572359,2,3,0,798.2457,12.070212,306.37146,44.700526,-14.733247,252.0555
-796.53921,0.87014109,0.95572359,2,3,0,796.92372,12.59235,306.80292,47.86872,-14.804049,250.13735
-796.8653,0.81593565,0.95572359,2,3,0,799.1704,10.350331,301.07654,44.020986,-14.696262,254.50005
-797.06258,0.95847168,0.95572359,2,3,0,798.29599,13.4223,307.70799,46.926828,-14.797863,247.30764
-795.9409,0.97107364,0.95572359,2,3,0,797.3982,11.740581,304.55144,47.153803,-14.776958,251.71882
-795.99252,0.92003006,0.95572359,2,3,0,796.78605,11.861228,303.31437,43.51423,-14.705262,249.93884
-797.76083,0.62278034,0.95572359,2,3,0,799.91226,12.519461,308.2233,41.554516,-14.677815,251.88572
-795.83381,0.98222673,0.95572359,1,3,0,797.89856,11.175983,304.1532,44.712648,-14.720773,253.86128
-796.45866,0.8149093,0.95572359,2,3,0,797.26557,12.924874,307.33259,45.93755,-14.770514,249.17066
-796.01012,0.9117989,0.95572359,2,3,0,797.55041,11.473807,301.73467,46.156384,-14.752684,250.10254
-795.80276,0.98944183,0.95572359,2,3,0,796.1454,11.187967,304.05187,45.289785,-14.732423,253.70602
-799.0678,0.44096611,0.95572359,2,3,0,799.93807,11.943331,294.72071,45.319885,-14.743305,240.97572
-798.66533,1,0.95572359,2,3,0,800.22491,11.562438,313.35497,45.837964,-14.756217,261.324
-796.46164,0.98355671,0.95572359,2,3,0,799.41932,12.424885,305.73033,48.245829,-14.808591,249.81835
-796.65032,0.90339719,0.95572359,2,3,0,798.07225,10.52507,302.64483,43.24695,-14.683099,255.28202
-796.48313,0.900046,0.95572359,2,3,0,797.62659,11.81865,299.70893,45.944211,-14.752756,246.525
-795.87531,0.96561517,0.95572359,2,3,0,796.79227,11.455915,304.29144,43.93113,-14.708721,252.73982
-799.33872,0.58838503,0.95572359,2,3,0,799.95309,8.2900978,304.88529,47.45767,-14.744795,267.57985
-796.99491,0.98192158,0.95572359,2,7,0,799.79925,12.718301,299.31411,44.420491,-14.734565,242.08176
-797.04857,0.97888179,0.95572359,1,1,0,797.38824,12.632269,299.1301,44.263408,-14.730226,242.28489
-796.63701,0.9507353,0.95572359,2,3,0,797.9372,10.864767,308.39322,46.660734,-14.758584,259.50177
-797.47363,0.87068687,0.95572359,2,3,0,797.84234,11.100933,297.56217,45.890814,-14.742843,247.60797
-797.13868,1,0.95572359,2,3,0,798.04111,13.534691,307.75885,44.82004,-14.757449,246.85274
-797.2512,0.95490617,0.95572359,3,7,0,798.58353,13.649045,307.81381,46.42797,-14.791378,246.39311
-796.50431,1,0.95572359,2,3,0,797.64344,12.277008,300.29385,46.901011,-14.778028,245.04731
-796.11026,0.9245686,0.95572359,2,3,0,797.11787,12.303455,303.25756,43.447731,-14.70985,247.89201
-797.88178,0.60475427,0.95572359,2,3,0,799.42081,9.6598479,305.58023,49.272685,-14.795119,262.11092
-796.34478,0.9270614,0.95572359,2,3,0,799.31301,12.508887,306.01974,47.706864,-14.799146,249.72975
-796.063,0.77803884,0.95572359,2,3,0,799.40193,11.13064,303.39234,43.693206,-14.699536,253.30446
-797.19489,0.73581974,0.95572359,2,3,0,798.18411,9.6618332,306.39287,45.240394,-14.714981,262.91462
-797.35236,0.96095187,0.95572359,3,7,0,798.2886,13.366535,308.70969,47.32607,-14.80584,248.56028
-798.07152,0.88594396,0.95572359,1,1,0,798.22447,13.811141,309.2558,47.783037,-14.822183,247.10567
-798.20557,0.92465108,0.95572359,2,7,0,799.80787,11.661012,297.2709,49.186644,-14.815917,244.79635
-795.81842,0.93102501,0.95572359,1,3,0,798.7732,11.245841,303.78498,44.721155,-14.721668,253.17869
-796.34584,0.87746008,0.95572359,2,3,0,796.86435,10.609281,303.21221,43.814987,-14.695615,255.47045
-796.59473,0.97079688,0.95572359,2,3,0,796.9123,11.225762,300.52422,43.562114,-14.697534,250.00829
-797.83646,0.87747117,0.95572359,2,3,0,798.15223,11.346863,311.81195,46.751403,-14.7698,260.75107
-796.44384,0.99958271,0.95572359,2,3,0,797.83049,11.502596,300.92701,47.55984,-14.781013,249.16533
-796.48484,0.999288,0.95572359,2,3,0,796.726,11.193254,302.66134,48.347971,-14.793186,252.2917
-801.43183,0.63948908,0.95572359,2,3,0,802.57897,7.8223901,305.08772,42.869483,-14.648946,269.88696
-797.10553,1,0.95572359,2,3,0,800.87519,10.087718,301.421,43.793883,-14.688781,256.02627
-797.44077,0.90614032,0.95572359,2,3,0,798.2901,11.71355,310.86403,47.384422,-14.786084,258.15306
-797.34816,0.9680862,0.95572359,2,3,0,798.79255,13.043621,302.47545,49.512392,-14.841342,243.77916
-800.59932,0.71903619,0.95572359,2,3,0,801.98024,14.717351,311.72094,44.433166,-14.772134,245.49286
-797.56848,1,0.95572359,2,3,0,800.69695,12.341902,299.25016,49.23092,-14.825538,243.7116
-798.04177,0.9425638,0.95572359,2,3,0,799.16445,11.044984,304.64428,40.386521,-14.63285,254.94185
-796.15068,1,0.95572359,2,3,0,798.01468,12.120822,301.78156,46.980349,-14.777652,247.23786
-796.80675,0.62905595,0.95572359,2,3,0,800.27431,13.382399,307.04647,46.359566,-14.785435,246.82568
-796.68487,0.84656775,0.95572359,2,3,0,798.56049,13.188262,305.32361,43.436379,-14.72304,245.97643
-797.28417,0.92031922,0.95572359,2,3,0,797.52779,9.803045,303.26907,48.112476,-14.77244,259.15537
-797.30627,0.88292566,0.95572359,2,7,0,799.03114,12.045502,302.62262,50.224447,-14.841708,248.41786
-796.32138,0.90348658,0.95572359,2,3,0,798.10331,12.373685,307.87227,46.221192,-14.76885,252.19069
-798.38003,0.66073668,0.95572359,2,3,0,799.87889,11.650982,304.10043,39.867815,-14.629879,251.67101
-798.3292,1,0.95572359,2,3,0,798.59712,11.81214,304.26375,52.009684,-14.874885,251.10912
-801.11639,0.71629759,0.95572359,2,3,0,804.04416,8.7004861,311.34762,50.561613,-14.815993,272.19543
-797.09209,1,0.95572359,2,3,0,801.586,13.521079,307.16638,44.206103,-14.744524,246.32152
-797.50184,0.9710619,0.95572359,2,3,0,798.14714,9.618394,301.81371,47.537925,-14.758587,258.53094
-796.66297,0.92686658,0.95572359,2,3,0,798.90624,13.302058,306.01031,44.188671,-14.74015,246.15105
-796.81421,0.81478648,0.95572359,2,3,0,798.68973,12.872357,300.74539,43.647505,-14.7213,242.81978
-796.19832,0.93489537,0.95572359,2,3,0,797.49456,10.624659,302.65822,45.831433,-14.735963,254.84725
-795.83258,0.99844132,0.95572359,2,7,0,796.14887,12.38533,304.84363,45.200279,-14.746666,249.10964
-796.19965,0.78757464,0.95572359,2,3,0,797.39883,10.704044,304.5182,46.92613,-14.759465,256.35
-796.30299,0.95967962,0.95572359,2,3,0,796.79778,12.116036,300.61527,46.434282,-14.766527,246.09311
-796.70443,0.96710681,0.95572359,2,3,0,796.86484,10.498819,308.07368,45.264446,-14.726052,260.829
-796.09187,0.93417951,0.95572359,2,3,0,797.12393,10.913636,302.30156,46.042933,-14.743562,253.1902
-796.09187,0.73996122,0.95572359,2,3,0,797.94478,10.913636,302.30156,46.042933,-14.743562,253.1902
-796.63662,0.80407681,0.95572359,1,3,0,798.0262,12.997556,305.98402,43.297713,-14.717866,247.49502
-797.11835,0.80556069,0.95572359,2,3,0,798.17131,11.368622,298.18414,45.278226,-14.7338,247.02534
-796.82661,0.96888903,0.95572359,2,3,0,798.09485,11.858346,309.85404,45.741998,-14.754085,256.49149
-796.85057,1,0.95572359,2,3,0,797.23483,12.762856,299.60384,44.850544,-14.743781,242.17099
-799.94668,0.42983825,0.95572359,1,1,0,799.97821,13.538693,295.14481,44.413695,-14.747551,234.22069
-798.44723,1,0.95572359,2,3,0,799.99258,13.002521,296.4279,45.220759,-14.755246,237.91655
-799.42211,0.86125071,0.95572359,2,3,0,800.2797,12.574097,314.23239,46.323364,-14.780701,257.64895
-796.98107,1,0.95572359,2,3,0,799.80699,10.415229,301.05568,43.45434,-14.685675,254.18715
-796.2003,1,0.95572359,2,3,0,796.94863,12.203271,307.76004,45.609542,-14.754203,252.84532
-796.03346,0.90343567,0.95572359,2,3,0,796.78127,11.961621,302.95614,43.521403,-14.706622,249.12885
-796.48733,0.70384739,0.95572359,2,3,0,798.30699,11.414731,307.36531,47.878198,-14.788931,255.99902
-796.05106,1,0.95572359,1,1,0,796.42207,11.2834,306.06093,46.908647,-14.767008,255.28563
-796.76564,0.89346952,0.95572359,2,3,0,797.02641,10.454232,300.42579,45.297112,-14.722936,253.38174
-796.63454,1,0.95572359,2,3,0,797.21032,12.965144,307.89053,46.172693,-14.776221,249.54738
-797.60019,0.88255625,0.95572359,3,7,0,798.33236,13.879727,308.18858,46.211239,-14.790871,245.72981
-798.95681,0.74148642,0.95572359,2,7,0,800.74829,12.007994,311.94796,50.217617,-14.847864,257.91199
-797.86637,1,0.95572359,1,1,0,798.9523,12.179059,310.58106,49.001956,-14.82431,255.77529
-796.57695,1,0.95572359,1,1,0,797.63278,11.914674,307.89616,47.873394,-14.795719,254.28012
-796.91392,0.85632943,0.95572359,2,3,0,797.92066,10.744584,302.54443,48.928241,-14.799293,254.1938
-797.73702,0.90493235,0.95572359,2,3,0,798.75618,9.483055,305.27986,43.381954,-14.675261,262.60611
-795.94637,1,0.95572359,2,3,0,797.81127,12.212972,302.2017,44.828127,-14.735937,247.24333
-796.01108,0.82138234,0.95572359,2,3,0,797.25946,11.754654,306.52932,46.702683,-14.769215,253.63337
-796.32423,0.97544794,0.95572359,2,3,0,796.45371,11.41968,303.43511,42.684365,-14.682994,252.04656
-797.06951,0.55198633,0.95572359,2,3,0,800.88177,11.95771,302.28195,49.7292,-14.830549,248.47226
-796.55707,1,0.95572359,2,3,0,797.51486,13.083337,304.29357,47.653348,-14.805353,245.41855
-797.83286,0.72703077,0.95572359,2,3,0,798.91143,13.180194,309.68278,43.324591,-14.723957,250.37191
-796.30624,1,0.95572359,2,3,0,797.92628,12.48291,303.4176,43.060178,-14.704624,247.2445
-797.06327,0.8556912,0.95572359,2,3,0,797.31139,10.562305,308.18408,47.996575,-14.781527,260.65371
-795.83291,0.95917883,0.95572359,1,3,0,797.6618,12.309589,305.33344,45.271049,-14.747292,249.94029
-796.30846,0.78460364,0.95572359,2,3,0,797.88574,10.447504,303.11898,46.205708,-14.741507,256.10521
-797.63308,0.69872897,0.95572359,2,3,0,798.62331,10.846029,309.60565,42.815355,-14.682542,260.79852
-796.56143,0.95901637,0.95572359,2,3,0,798.66891,11.53536,300.63496,43.328956,-14.696792,248.72585
-796.56908,0.87051826,0.95572359,2,3,0,797.86278,13.244186,302.35587,46.503756,-14.784069,242.75703
-795.76043,1,0.95572359,2,3,0,796.48707,11.473688,303.80624,44.729633,-14.724721,252.17465
-796.58268,0.79950724,0.95572359,2,3,0,797.32346,11.420807,300.8,43.197473,-14.692713,249.40636
-796.03366,0.81987428,0.95572359,2,3,0,798.00267,10.990214,302.36042,44.927725,-14.722203,252.90446
-797.43461,0.81334807,0.95572359,2,3,0,797.56593,11.11167,297.70029,45.16145,-14.728355,247.69778
-798.88273,0.83096317,0.95572359,2,3,0,800.50593,15.032951,304.7687,46.227483,-14.807504,237.12042
-796.38477,0.99178624,0.95572359,2,3,0,799.40383,11.382412,302.05441,42.978217,-14.68802,250.83356
-796.79709,0.94024704,0.95572359,2,3,0,797.30308,12.784195,306.67995,48.402212,-14.817341,249.15107
-796.00509,0.90471025,0.95572359,2,3,0,797.56417,11.003924,303.27791,46.513668,-14.754348,253.76025
-796.14073,0.98220225,0.95572359,2,3,0,796.33011,12.722572,305.46779,44.196397,-14.731615,248.21622
-796.14073,0.40454589,0.95572359,2,3,0,800.57236,12.722572,305.46779,44.196397,-14.731615,248.21622
-796.56766,0.95984595,0.95572359,2,3,0,796.69197,12.520399,307.88207,43.787107,-14.722205,251.54028
-796.28805,0.96079993,0.95572359,2,3,0,797.28261,12.72827,301.86958,44.368061,-14.733809,244.59237
-796.31563,0.94278553,0.95572359,2,3,0,796.98275,10.859903,306.87003,46.810764,-14.760364,258.00047
-797.18894,0.85887209,0.95572359,2,3,0,797.71767,10.927361,309.20745,43.357179,-14.693987,260.03433
-796.32257,0.81981554,0.95572359,2,3,0,798.23034,11.283823,300.59454,44.637008,-14.719761,249.81734
-796.37526,0.9736328,0.95572359,2,3,0,796.78796,11.892981,308.23964,46.676296,-14.771768,254.72123
-796.28178,0.9072923,0.95572359,2,3,0,797.54083,11.153099,300.71237,45.495157,-14.735303,250.52343
-796.54327,0.95035346,0.95572359,2,3,0,797.13162,12.874862,307.87963,45.464437,-14.760751,249.94275
-796.99426,0.9301962,0.95572359,2,7,0,797.59486,10.111622,304.27215,48.23883,-14.77876,258.76985
-797.03428,0.94929843,0.95572359,2,3,0,798.25658,10.889499,306.6954,42.137852,-14.667145,257.69266
-800.18775,0.76571489,0.95572359,2,3,0,800.2881,10.100879,307.34218,39.619553,-14.608036,261.88822
-797.44887,1,0.95572359,2,3,0,800.5317,12.540581,305.281,41.143847,-14.667909,248.84839
-796.48613,0.71169409,0.95572359,1,3,0,799.82084,11.105366,306.71486,47.979266,-14.786624,256.74072
-796.5011,0.96487885,0.95572359,2,3,0,797.27905,12.692196,302.12485,47.75267,-14.801042,245.00996
-796.65598,0.89181687,0.95572359,2,3,0,797.46931,12.965299,307.91116,46.339693,-14.779579,249.56731
-796.483,0.95953807,0.95572359,2,3,0,797.31363,10.769422,300.74243,44.937343,-14.719476,252.28003
-796.36813,0.95787242,0.95572359,2,3,0,797.14239,12.55191,307.63554,46.47851,-14.776281,251.15194
-796.36813,0.4113733,0.95572359,2,3,0,801.61013,12.55191,307.63554,46.47851,-14.776281,251.15194
-800.16575,0.62481482,0.95572359,2,7,0,800.54772,8.2402081,302.21684,49.733645,-14.788909,265.1359
-799.99212,0.8796117,0.95572359,2,3,0,803.42338,9.6867041,311.68784,50.470184,-14.824631,268.09767
-797.05372,0.98174038,0.95572359,2,3,0,800.73518,11.465604,302.43148,49.712124,-14.823839,250.83626
-796.98688,0.99465516,0.95572359,2,3,0,797.57096,10.972679,307.47631,42.470184,-14.675355,258.09925
-798.63016,0.71909889,0.95572359,2,3,0,800.02371,9.5587201,307.19697,50.211666,-14.813851,264.18273
-797.72113,1,0.95572359,2,3,0,799.45379,9.7753731,309.14141,45.838344,-14.730301,265.15223
-796.16434,0.84471155,0.95572359,1,3,0,799.69668,12.60566,302.41757,44.160633,-14.728052,245.69211
-797.27799,0.6531995,0.95572359,2,7,0,799.02233,10.639862,300.38175,48.729978,-14.793767,252.50237
-796.40889,0.95204046,0.95572359,2,3,0,798.03969,11.252911,304.15003,48.41732,-14.795824,253.51193
-795.85387,0.99875221,0.95572359,2,3,0,796.40248,12.437383,304.70897,45.034085,-14.743996,248.74075
-796.64033,0.8307323,0.95572359,2,3,0,796.93348,11.869381,306.25045,42.229549,-14.68108,252.83823
-796.83774,0.97092092,0.95572359,2,7,0,797.34588,12.588258,308.4771,43.604155,-14.719979,251.82994
-797.28226,0.92186844,0.95572359,2,3,0,797.62241,10.751393,300.47567,48.952067,-14.799538,252.0944
-797.50025,0.96880532,0.95572359,2,3,0,797.58562,12.94803,307.87614,42.23526,-14.697214,249.61
-796.29821,1,0.95572359,2,3,0,797.59279,10.775785,301.47444,45.035386,-14.721594,252.9834
-797.22824,0.92930236,0.95572359,2,3,0,797.54975,12.369292,309.71231,43.529279,-14.716569,254.0505
-796.79904,0.62967088,0.95572359,1,3,0,799.98544,11.380325,299.21289,46.873519,-14.76572,248.00143
-796.49808,0.97108671,0.95572359,2,3,0,797.42296,13.124798,304.76762,43.753217,-14.728169,245.70603
-796.56249,0.73376308,0.95572359,2,3,0,798.78455,12.621811,304.55923,42.56831,-14.697179,247.76108
-797.05132,0.92154633,0.95572359,2,3,0,797.47482,11.109931,300.56805,48.816155,-14.801179,250.57336
-798.40057,0.9118797,0.95572359,2,3,0,798.97557,11.911464,295.74975,47.048792,-14.776971,242.14816
-798.99384,0.83710377,0.95572359,2,3,0,800.3237,11.447888,313.76941,45.44176,-14.747391,262.25392
-796.72272,1,0.95572359,2,3,0,799.45513,13.348426,303.23173,47.327789,-14.802335,243.16381
-797.00924,0.96211858,0.95572359,3,7,0,797.65672,11.262996,304.78648,49.740686,-14.822702,254.103
-795.9216,1,0.95572359,2,3,0,796.89123,12.445706,305.05324,44.477286,-14.733143,249.04756
-796.4012,0.77770803,0.95572359,2,3,0,797.5736,10.71715,304.27778,47.753511,-14.776062,256.0506
-796.15393,0.99422251,0.95572359,2,3,0,796.52957,12.551692,304.33429,43.519746,-14.715127,247.85168
-796.04773,0.96589027,0.95572359,2,3,0,796.5775,11.270153,304.51319,47.31743,-14.774199,253.7975
-795.87614,1,0.95572359,2,3,0,796.15045,12.201068,302.54456,45.164408,-14.742583,247.63976
-796.17497,0.89352442,0.95572359,2,3,0,796.73638,10.734028,305.9646,46.311638,-14.74829,257.66147
-795.83983,0.946044,0.95572359,1,3,0,796.70663,12.386904,305.01314,45.379267,-14.750351,249.27207
-795.82605,0.87287334,0.95572359,2,3,0,796.83671,11.273647,303.10762,45.219983,-14.731759,252.37621
-797.24698,0.68444907,0.95572359,2,3,0,798.10901,13.431699,299.92049,45.336816,-14.763232,239.47784
-796.25205,1,0.95572359,2,3,0,797.21679,12.425541,301.56527,46.853428,-14.779233,245.65034
-796.25205,0.32193746,0.95572359,2,3,0,801.00356,12.425541,301.56527,46.853428,-14.779233,245.65034
-797.50677,0.71568203,0.95572359,2,3,0,798.82299,13.722451,301.61757,43.484616,-14.730705,239.86654
-797.23105,1,0.95572359,2,3,0,797.82804,9.809668,306.7992,47.273774,-14.757515,262.65569
-797.36538,0.85696493,0.95572359,2,3,0,799.02502,13.514636,300.66467,43.872789,-14.735215,239.84881
-797.7891,0.8470203,0.95572359,2,3,0,799.36054,9.8820634,309.33119,47.240048,-14.759675,264.86191
-796.59869,0.82740736,0.95572359,2,3,0,799.71641,10.592237,306.01106,43.262108,-14.685647,258.346
-796.18879,0.95851212,0.95572359,2,3,0,797.23348,11.287727,300.97367,44.972182,-14.726544,250.1789
-796.96092,0.58185935,0.95572359,2,3,0,800.23788,11.898636,309.7311,47.249384,-14.784644,256.18724
-797.39091,0.88283881,0.95572359,2,3,0,798.233,11.51696,298.16583,43.72574,-14.70464,246.33952
-797.41867,1,0.95572359,2,3,0,798.16361,11.960914,310.20896,48.258479,-14.806128,256.38484
-795.96074,0.87513387,0.95572359,2,3,0,798.11341,12.486457,304.5593,44.216745,-14.728259,248.37025
-795.96074,0.39333322,0.95572359,2,3,0,802.63893,12.486457,304.5593,44.216745,-14.728259,248.37025
-797.11131,0.68585432,0.95572359,2,3,0,797.80743,11.566312,298.21916,44.83163,-14.727381,246.17076
-799.38162,0.71150657,0.95572359,2,3,0,799.88852,13.036714,310.56095,51.338357,-14.883031,251.89574
-799.89583,0.90115257,0.95572359,2,3,0,802.79681,10.654912,297.2982,41.049037,-14.640684,249.35109
-799.89583,0.28250085,0.95572359,2,3,0,805.91861,10.654912,297.2982,41.049037,-14.640684,249.35109
-799.89583,0.58701191,0.95572359,1,1,0,802.02906,10.654912,297.2982,41.049037,-14.640684,249.35109
-796.66414,1,0.95572359,2,7,0,799.4922,10.18053,303.86434,43.892942,-14.692453,258.05195
-797.11178,0.51668434,0.95572359,1,3,0,800.62675,13.530511,302.87952,48.032801,-14.819046,241.99221
-797.28743,0.98386555,0.95572359,2,3,0,797.70376,10.062892,305.649,42.729971,-14.668719,260.36598
-800.06229,0.440037,0.95572359,2,3,0,801.69347,10.755125,294.70383,49.92721,-14.820477,246.30577
-798.50153,0.82457494,0.95572359,2,3,0,803.41332,13.520133,311.22112,44.649615,-14.757108,250.38052
-797.1694,1,0.95572359,2,3,0,798.45356,13.54351,307.36678,44.178604,-14.744457,246.42099
-796.7926,0.78797231,0.95572359,2,3,0,800.1306,11.338516,301.08014,48.609026,-14.79993,250.05682
-796.35328,0.94759629,0.95572359,2,3,0,797.77028,12.466444,300.95258,44.361058,-14.729874,244.85358
-796.15299,0.98226082,0.95572359,2,3,0,796.8267,11.195477,307.12592,46.365978,-14.755759,256.74627
-797.32738,0.81039579,0.95572359,2,3,0,797.94048,11.729806,304.08758,50.443031,-14.842402,251.30346
-797.94116,0.93489446,0.95572359,2,3,0,799.29481,9.0734056,305.22988,46.910163,-14.741576,264.39956
-795.98299,0.98284751,0.95572359,2,3,0,798.16219,11.450514,306.8828,45.037591,-14.732229,255.35549
-796.12204,0.94297269,0.95572359,2,3,0,796.59076,12.399215,301.78606,46.365061,-14.76914,245.98959
-798.42563,0.56736002,0.95572359,2,3,0,800.08786,11.709132,307.89185,40.395894,-14.643468,255.20076
-796.66689,1,0.95572359,2,3,0,798.38581,12.704038,300.64652,47.275525,-14.791462,243.47835
-797.09099,0.89242974,0.95572359,2,7,0,798.15364,9.9797347,301.61249,44.139492,-14.694518,256.70369
-796.80433,0.99375699,0.95572359,2,7,0,797.71195,13.027784,307.40213,47.534265,-14.803983,248.7771
-796.2987,0.98188074,0.95572359,2,7,0,797.26043,10.470882,305.52122,46.24779,-14.743658,258.40225
-796.08069,0.94280297,0.95572359,2,3,0,797.03072,12.243003,306.91352,46.299988,-14.76793,251.82001
-797.37444,0.73658003,0.95572359,2,3,0,798.27161,10.973072,310.09395,47.730935,-14.782874,260.71513
-795.88922,1,0.95572359,2,3,0,797.3239,11.054303,303.49367,45.786349,-14.740492,253.7493
-795.7753,0.99992894,0.95572359,2,3,0,795.94664,12.063313,303.77473,46.008023,-14.757987,249.48982
-795.7753,0.34247521,0.95572359,1,3,0,801.98132,12.063313,303.77473,46.008023,-14.757987,249.48982
-797.97684,0.57292466,0.95572359,2,3,0,798.95475,10.564021,299.02118,42.523031,-14.668775,251.48308
-798.30544,0.98354613,0.95572359,2,7,0,799.84995,11.555364,302.52049,51.836092,-14.867488,250.52136
-798.33878,0.99672024,0.95572359,2,3,0,800.08611,9.4895001,300.82496,49.132989,-14.78899,258.12221
-798.98428,0.74872776,0.95572359,2,3,0,802.10632,13.842557,310.18962,42.999338,-14.727899,247.89811
-796.59111,1,0.95572359,2,3,0,799.35246,11.528127,309.16722,45.173326,-14.737768,257.29065
-796.44149,0.99527999,0.95572359,2,3,0,796.7839,11.367894,300.3914,46.884904,-14.765767,249.23588
-796.23449,0.88366343,0.95572359,2,3,0,797.36433,11.885366,302.3249,43.138702,-14.697791,248.84075
-796.57433,0.85453425,0.95572359,2,7,0,797.53124,11.811418,300.14312,47.371951,-14.781213,246.99174
-796.14499,0.86730035,0.95572359,2,3,0,797.83675,11.594606,306.91195,43.824845,-14.709839,254.73622
-796.14499,0.50813954,0.95572359,2,3,0,799.34897,11.594606,306.91195,43.824845,-14.709839,254.73622
-796.89252,0.71000581,0.95572359,2,3,0,798.86523,12.988881,301.67788,48.215074,-14.814438,243.22791
-797.55302,0.77818413,0.95572359,2,3,0,799.26846,11.283314,297.39007,44.96638,-14.726665,246.61515
-799.54545,0.81272251,0.95572359,2,3,0,800.64861,11.480728,311.34439,40.998047,-14.65589,259.68112
-798.00153,1,0.95572359,1,1,0,799.62244,12.175798,309.92839,42.017567,-14.683909,255.1373
-797.23767,1,0.95572359,2,3,0,799.30878,11.065492,299.09131,43.367568,-14.691685,249.29659
-797.88763,0.97337067,0.95572359,2,7,0,798.73536,10.670273,305.73791,50.813552,-14.837437,257.72169
-796.1823,1,0.95572359,2,3,0,798.00394,12.695284,306.7215,45.263753,-14.753341,249.59272
-796.30546,0.87925499,0.95572359,2,7,0,797.38409,10.584171,306.1062,44.503311,-14.710434,258.47743
-797.01462,0.93191376,0.95572359,2,3,0,797.20293,10.921714,309.07442,43.732508,-14.701304,259.92671
-796.83373,0.85019846,0.95572359,2,3,0,798.76591,12.74603,307.69177,48.019269,-14.809867,250.33464
-797.12963,0.90820437,0.95572359,2,3,0,798.18146,13.83431,304.95297,44.413475,-14.75209,242.69858
-796.71337,0.97137279,0.95572359,2,3,0,798.08317,10.166253,304.16118,47.447077,-14.763493,258.41304
-797.39209,0.89605164,0.95572359,1,1,0,797.43455,9.7318949,304.78634,48.297284,-14.775975,260.99281
-796.42032,0.66155755,0.95572359,2,3,0,801.22433,12.852089,307.29677,46.164493,-14.773984,249.46237
-796.08875,1,0.95572359,1,1,0,796.37902,12.716981,305.79188,46.034101,-14.768472,248.56547
-798.12607,0.69784634,0.95572359,2,3,0,798.76968,12.433548,308.80259,50.602121,-14.858069,252.85162
-799.30256,0.82413348,0.95572359,2,3,0,801.38994,11.039282,314.01155,45.348434,-14.740756,264.33478
-799.21298,0.96223855,0.95572359,2,3,0,800.39416,12.319499,295.01517,48.510452,-14.812036,239.57742
-797.49309,0.96936164,0.95572359,2,3,0,799.2554,12.507004,309.52458,42.836247,-14.704431,253.24306
-797.01939,1,0.95572359,2,3,0,797.69292,10.914113,300.48378,48.483947,-14.792135,251.37027
-795.93952,0.99387498,0.95572359,2,3,0,796.93318,12.245966,306.3304,45.820839,-14.758001,251.22355
-795.83931,0.9683914,0.95572359,2,3,0,796.30454,11.635944,302.45514,45.001368,-14.731816,250.09339
-798.40249,0.56696734,0.95572359,1,3,0,798.59017,12.104772,295.98727,44.522553,-14.728927,241.5158
-796.9089,1,0.95572359,2,3,0,798.47446,12.543098,307.80368,48.444934,-14.815616,251.35973
-799.432,0.68534756,0.95572359,2,3,0,800.75778,11.190758,298.77334,52.282517,-14.871567,248.41493
