# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 07:19:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa474abe98.json
# init = 2 (Default)
# random
#   seed = 664924691
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607240919-2-59ccd8.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607240919-2-7adcdf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-804.66305,0.94705753,0.82600273,3,7,0,805.08883,9.4843347,296.23127,46.642835,-14.739808,253.55176
-805.1691,0.9284645,0.82600273,2,3,0,805.36662,11.464195,294.21286,47.566614,-14.78229,242.62399
-805.2917,0.99452721,0.82600273,2,7,0,805.55201,8.8809906,299.82469,49.999198,-14.800071,259.86023
-806.15295,0.8127333,0.82600273,2,3,0,808.85956,11.482563,293.60278,44.794537,-14.727454,241.93125
-805.62229,0.98540841,0.82600273,3,7,0,807.50706,9.4181207,299.26275,44.626477,-14.698103,256.88121
-805.62229,0.75963602,0.82600273,1,3,0,807.85145,9.4181207,299.26275,44.626477,-14.698103,256.88121
-805.3733,0.97689251,0.82600273,3,7,0,806.59683,10.281052,292.41858,46.089805,-14.73966,246.15385
-804.54085,0.96523607,0.82600273,2,3,0,805.77186,9.8996464,295.45531,48.934509,-14.790437,250.9069
-804.95439,0.89148915,0.82600273,2,3,0,805.76408,9.9629421,300.18678,46.546027,-14.742334,255.35355
-805.29157,0.9748377,0.82600273,2,3,0,805.45743,10.021277,291.92391,49.456785,-14.804457,246.82816
-804.50795,0.86782792,0.82600273,2,3,0,806.83923,10.421537,295.74014,48.645226,-14.790417,248.84322
-805.5232,0.76498688,0.82600273,1,3,0,806.39959,8.2393675,296.23954,49.991613,-14.794522,259.16239
-806.24668,0.86889062,0.82600273,2,3,0,807.68498,9.2896591,289.99134,50.087592,-14.810971,248.18787
-806.71728,0.98008049,0.82600273,3,7,0,807.43639,10.623866,290.04531,52.1052,-14.86603,242.23792
-806.20675,0.98236371,0.82600273,3,7,0,807.42836,9.9291926,302.0895,44.799277,-14.707243,257.40813
-808.56178,0.76723673,0.82600273,2,3,0,809.46849,10.591456,292.63194,56.61433,-14.95359,244.97039
-806.6186,0.96762824,0.82600273,2,3,0,809.61213,8.8866689,294.15086,43.666926,-14.675191,254.16085
-805.47584,0.92596178,0.82600273,2,3,0,807.98736,9.8298679,291.19055,48.664126,-14.787112,246.95614
-806.76057,0.83521533,0.82600273,2,7,0,808.0286,9.3541951,296.71656,42.784262,-14.661104,254.62268
-804.72804,1,0.82600273,2,3,0,806.65289,10.036284,294.29481,49.338305,-14.800621,249.13154
-805.41413,0.76110186,0.82600273,3,7,0,807.2972,11.026613,301.7137,48.356296,-14.791088,252.09394
-806.70386,0.83965582,0.82600273,2,3,0,807.38802,7.9700414,296.43698,52.796586,-14.848124,260.57179
-806.96634,0.96992437,0.82600273,3,7,0,807.12746,12.049243,296.90757,43.825713,-14.713918,242.68598
-805.72945,0.60512212,0.82600273,2,3,0,810.63614,8.4570431,300.88852,47.406602,-14.744173,262.83183
-805.80913,0.85697742,0.82600273,2,3,0,807.79707,9.5089018,297.75616,43.941385,-14.68558,254.9661
-805.13947,0.99290895,0.82600273,3,7,0,806.07898,10.524292,298.49778,45.196669,-14.721848,251.13846
-805.37701,0.85184283,0.82600273,3,7,0,806.6888,8.349321,298.29579,47.231726,-14.739776,260.72384
-805.74759,0.97283897,0.82600273,2,3,0,806.21531,8.3434873,295.53477,45.756412,-14.711067,257.98908
-806.84576,0.6670943,0.82600273,2,3,0,809.91627,7.8195242,301.25338,46.173168,-14.713779,266.06552
-805.99836,1,0.82600273,2,3,0,807.00264,7.8861454,299.72741,48.077658,-14.752375,264.23976
-806.2035,0.89447774,0.82600273,2,3,0,808.11786,10.39051,301.23449,44.300396,-14.702331,254.4772
-807.56564,0.86940971,0.82600273,2,3,0,808.12483,8.8247059,290.35321,53.596425,-14.876113,250.64203
-805.29739,0.99768424,0.82600273,2,3,0,807.96895,8.8261005,295.51936,50.728868,-14.815127,255.80191
-805.26167,0.96512564,0.82600273,2,3,0,806.05169,9.0529179,293.08779,49.493422,-14.794056,252.34966
-804.47328,1,0.82600273,2,3,0,805.16504,10.469326,296.04868,47.98061,-14.777553,248.93671
-805.05765,0.93782142,0.82600273,2,3,0,805.08525,9.8881585,301.07343,49.081963,-14.792284,256.57672
-809.1315,0.5082358,0.82600273,2,3,0,810.66142,12.008162,303.41871,43.228142,-14.701524,249.38198
-805.10399,1,0.82600273,2,7,0,808.58164,9.2390285,292.97091,48.481724,-14.775795,251.39529
-807.00093,0.67169819,0.82600273,2,3,0,809.45166,12.921282,293.55062,47.400798,-14.799119,235.40485
-805.15732,0.95191146,0.82600273,2,3,0,808.50709,10.685163,299.35234,45.596157,-14.731641,251.26911
-805.16496,1,0.82600273,3,7,0,805.46424,9.6151157,293.59747,50.532251,-14.820324,250.32945
-807.7741,0.60992047,0.82600273,2,3,0,809.80413,7.3977529,299.35873,53.439827,-14.855488,266.06884
-806.91747,1,0.82600273,3,7,0,807.84846,11.970856,293.98629,44.207032,-14.721828,240.11744
-806.72159,1,0.82600273,2,3,0,807.46144,11.871157,295.93188,43.913412,-14.713655,242.51168
-804.69342,1,0.82600273,2,3,0,806.64246,10.844322,297.96446,46.92677,-14.760343,249.16501
-806.44304,0.6142419,0.82600273,3,7,0,809.12111,10.678193,293.40903,53.492879,-14.891644,245.35716
-811.58842,0.68997426,0.82600273,2,7,0,813.03604,11.432667,293.32255,39.863316,-14.628378,241.87554
-805.75207,1,0.82600273,2,3,0,811.63618,9.4895168,292.6334,51.605575,-14.841121,249.93058
-805.77006,0.96878818,0.82600273,3,7,0,807.04472,10.413702,300.45441,44.642114,-14.709368,253.59276
-809.66109,0.64103929,0.82600273,2,7,0,810.97956,10.933583,307.42581,54.565735,-14.916752,258.22469
-807.98256,1,0.82600273,1,1,0,809.54931,10.7764,305.68147,52.983154,-14.882062,257.18766
-809.36686,0.83804223,0.82600273,1,1,0,809.5891,10.948524,308.48945,52.351905,-14.873504,259.22109
-806.28424,0.99109672,0.82600273,2,3,0,810.40511,9.2846217,295.48195,43.47931,-14.674766,253.70115
-808.85578,0.55057388,0.82600273,1,1,0,808.99769,8.9996204,296.93435,41.128882,-14.624311,256.43605
-807.10966,0.99898685,0.82600273,2,3,0,810.28567,8.9436321,296.00423,54.774167,-14.896987,255.75788
-807.65671,0.87855804,0.82600273,2,3,0,809.72906,9.7548897,299.64562,55.71084,-14.923356,255.74862
-806.42362,0.99725194,0.82600273,3,7,0,809.45845,12.079494,300.22349,51.656376,-14.870461,245.86577
-804.65611,1,0.82600273,2,3,0,806.37988,10.685426,297.28081,49.545558,-14.810981,249.1964
-804.98148,0.95724203,0.82600273,2,3,0,805.21832,10.049726,297.49995,51.068238,-14.834054,252.27618
-805.07879,0.92888649,0.82600273,2,3,0,806.17376,9.4526817,298.14713,45.426428,-14.714609,255.61007
-805.32521,0.91881903,0.82600273,2,3,0,806.22519,8.846927,293.25433,47.228409,-14.746593,253.44316
-805.38022,0.99498826,0.82600273,3,7,0,805.99182,9.4739055,295.24379,44.808295,-14.703428,252.61122
-807.36663,0.68766931,0.82600273,2,3,0,808.5093,12.079062,294.89126,54.148565,-14.921602,240.53548
-804.94174,1,0.82600273,2,3,0,807.43517,11.387591,297.1125,49.257448,-14.813876,245.86834
-805.49809,0.91220979,0.82600273,1,1,0,805.50542,11.966925,297.66809,49.737745,-14.830854,243.81693
-805.11649,1,0.82600273,2,3,0,805.70024,11.211524,295.68007,50.442787,-14.835889,245.22821
-806.55105,0.87960233,0.82600273,2,3,0,807.23836,11.419643,301.22693,44.578,-14.720352,249.83853
-805.94751,0.99555258,0.82600273,2,3,0,808.36879,11.365904,302.30327,49.964583,-14.827593,251.1567
-807.92231,0.79980667,0.82600273,2,3,0,809.22464,9.2001024,307.01646,49.113908,-14.788031,265.616
-805.6907,1,0.82600273,2,3,0,808.52915,12.141363,295.96397,46.948298,-14.777944,241.32783
-805.58599,0.98960272,0.82600273,2,3,0,806.30837,8.4674174,300.5332,47.81893,-14.752492,262.42982
-808.08145,0.67252385,0.82600273,2,7,0,810.07723,9.4008167,293.77403,41.867405,-14.644651,251.47035
-805.31764,1,0.82600273,2,3,0,808.17539,11.788133,297.06868,49.728109,-14.828459,244.02209
-804.83515,0.99956575,0.82600273,2,3,0,805.40923,8.9937354,298.09385,47.339069,-14.748168,257.62204
-806.26394,0.74103389,0.82600273,2,3,0,807.55437,10.244705,292.70312,53.004171,-14.877321,246.60194
-806.05596,1,0.82600273,1,1,0,806.43548,10.316176,293.69765,52.96408,-14.876659,247.27486
-805.38167,0.95795258,0.82600273,2,3,0,807.30501,9.1739712,301.39392,47.292993,-14.748981,260.11105
-806.83113,0.90317824,0.82600273,2,3,0,807.22153,9.0230081,304.90766,49.396846,-14.790639,264.30413
-804.81644,1,0.82600273,2,3,0,806.83763,9.3546756,297.45178,50.044719,-14.806103,255.35574
-807.63908,0.75514603,0.82600273,2,3,0,808.04526,6.9766207,292.46679,49.914291,-14.784432,261.072
-805.08605,1,0.82600273,2,7,0,807.47692,11.321358,295.84335,50.111007,-14.830559,244.89724
-805.6247,0.93099683,0.82600273,2,3,0,806.14075,8.8484652,295.37112,51.698312,-14.834803,255.55303
-805.11544,0.98928179,0.82600273,2,7,0,806.1224,11.001553,297.57272,50.872491,-14.841253,248.06573
-805.41671,0.98255463,0.82600273,2,3,0,805.78225,10.034277,299.2699,51.816437,-14.84856,254.11565
-805.95676,0.96381139,0.82600273,2,7,0,806.70083,10.89002,302.87363,46.720882,-14.756983,253.86854
-805.07256,0.90629017,0.82600273,2,3,0,807.35588,9.1853968,293.197,48.408458,-14.773624,251.86271
-805.36602,0.94489505,0.82600273,2,3,0,805.80837,10.813104,301.03205,50.238163,-14.826042,252.37308
-804.55039,0.85486135,0.82600273,2,3,0,807.04338,9.7972753,297.88977,46.972108,-14.749258,253.80203
-805.17123,0.89759102,0.82600273,2,3,0,805.48719,10.055115,293.5562,50.720273,-14.828919,248.30818
-805.91603,0.7411045,0.82600273,2,7,0,808.5485,9.4917113,302.61147,50.726661,-14.821193,259.89877
-808.67395,0.61648943,0.82600273,2,3,0,810.61595,9.0168582,299.96367,41.588988,-14.633216,259.38781
-808.37308,0.99445808,0.82600273,2,7,0,809.77152,11.979405,295.14156,55.926213,-14.955698,241.23424
-807.945,0.93341923,0.82600273,2,3,0,810.26852,7.6533358,296.8641,43.493745,-14.659175,262.42409
-806.44576,1,0.82600273,2,3,0,807.9227,8.5958004,298.74629,44.067296,-14.678741,260.06519
-807.20201,0.92381091,0.82600273,3,7,0,808.85183,11.381568,297.76661,54.801914,-14.924522,246.54955
-804.63409,0.96670919,0.82600273,2,3,0,807.73002,10.046407,297.30743,49.861485,-14.809932,252.0986
-806.87069,0.59954943,0.82600273,2,3,0,808.98789,9.0414161,289.47274,51.323719,-14.833698,248.78637
-806.51128,1,0.82600273,3,7,0,807.96951,8.2519525,302.91658,48.36339,-14.761791,265.78279
-806.50854,0.99765456,0.82600273,3,7,0,807.53488,11.860205,290.85657,47.319135,-14.784977,237.48565
-806.72725,0.9434881,0.82600273,2,3,0,808.53438,9.2367387,289.19468,50.657178,-14.822647,247.62936
-805.87259,1,0.82600273,3,7,0,807.68548,12.252059,294.29205,48.854759,-14.818388,239.15779
-805.71276,0.97989353,0.82600273,2,3,0,806.95889,9.6708347,290.63259,48.250265,-14.777619,247.11383
-805.14539,0.99225042,0.82600273,2,3,0,806.21245,9.6936681,294.19197,50.86984,-14.827555,250.57046
-805.02603,0.99936945,0.82600273,3,7,0,805.58246,10.805585,296.07924,50.824795,-14.838399,247.45411
-805.37482,0.82682385,0.82600273,1,3,0,807.87787,9.2674169,295.30097,44.994533,-14.704976,253.5976
-808.70628,0.5956254,0.82600273,2,7,0,809.51738,13.688929,292.71338,51.791255,-14.898851,231.1132
-806.52286,0.95816211,0.82600273,2,3,0,809.45789,7.3323912,295.35202,49.024658,-14.76771,262.35626
-806.08166,0.99023957,0.82600273,2,3,0,807.61892,12.44794,294.98364,47.379863,-14.791207,238.96791
-806.78552,0.77811603,0.82600273,2,3,0,809.48778,12.070539,302.32925,51.149002,-14.860462,248.01183
-807.2734,0.93446029,0.82600273,1,1,0,807.52018,12.051682,303.82952,51.024366,-14.858179,249.59695
-807.19937,1,0.82600273,2,3,0,807.68626,11.897113,303.22403,51.985363,-14.875129,249.68702
-805.22473,0.95143544,0.82600273,2,3,0,808.52726,11.359079,295.53435,50.487897,-14.838705,244.4185
-805.52473,0.77274719,0.82600273,2,7,0,808.08521,8.2051023,294.79518,47.856654,-14.752157,257.87222
-806.52454,0.85028935,0.82600273,2,3,0,808.21791,12.239452,301.95811,47.780591,-14.795296,246.88057
-805.99445,0.98588521,0.82600273,2,3,0,807.88859,9.3759254,291.24576,51.06755,-14.830288,249.05409
-804.7063,1,0.82600273,2,3,0,805.98699,10.998714,297.52633,49.031918,-14.804418,248.03212
-805.67475,0.91739201,0.82600273,2,7,0,805.77941,9.0372773,291.84777,46.867871,-14.742322,251.18002
-808.67317,0.75827606,0.82600273,2,3,0,810.13711,9.0058633,285.87928,50.843828,-14.828173,245.35289
-806.9233,1,0.82600273,2,7,0,809.98897,9.5362948,305.49202,49.458437,-14.797467,262.5787
-807.58206,0.95102828,0.82600273,3,7,0,807.86311,11.243442,287.65147,47.622996,-14.786582,237.05598
-807.19169,0.9867399,0.82600273,3,7,0,809.61373,9.1782184,288.55398,51.230391,-14.834226,247.252
-806.77836,0.91124468,0.82600273,3,7,0,809.99349,10.081899,304.70351,46.309226,-14.740028,259.33497
-805.91981,1,0.82600273,2,3,0,806.80693,10.226599,303.62679,48.002139,-14.77507,257.6071
-806.84705,0.56624497,0.82600273,3,7,0,810.80615,8.1805734,295.67448,44.017945,-14.674741,258.8619
-805.02513,0.97989062,0.82600273,2,3,0,807.81516,9.2144229,293.42369,48.76486,-14.780897,251.95879
-806.18031,0.76593066,0.82600273,2,3,0,807.32544,11.568422,290.79624,48.147063,-14.797793,238.73834
-807.99727,0.84694113,0.82600273,2,3,0,808.73376,8.6026186,306.43765,48.147637,-14.762406,267.72587
-804.96147,1,0.82600273,2,3,0,808.08771,11.268783,297.57148,46.590953,-14.758929,246.86195
-804.58839,0.99873258,0.82600273,2,7,0,804.97883,9.8275183,297.34923,49.543258,-14.80114,253.12539
-804.86704,0.91134202,0.82600273,2,7,0,805.51614,11.350095,295.92673,47.908436,-14.786835,244.85131
-804.63684,0.98797675,0.82600273,2,3,0,805.14092,10.504762,296.58491,49.700985,-14.812176,249.31348
-804.63684,0.71505758,0.82600273,1,3,0,807.36298,10.504762,296.58491,49.700985,-14.812176,249.31348
-804.91908,0.971728,0.82600273,2,3,0,805.07527,8.9052542,295.09656,48.761451,-14.776756,255.02292
-804.47606,1,0.82600273,2,3,0,804.9077,10.181278,295.97039,47.300867,-14.760685,250.15464
-804.72888,0.97244156,0.82600273,2,3,0,804.80183,10.423765,298.93929,46.618621,-14.74906,252.03235
-805.50738,0.69376565,0.82600273,1,3,0,807.48212,11.240171,292.80106,50.155734,-14.832163,242.22029
-805.0167,0.98000389,0.82600273,2,3,0,805.93957,10.317899,293.72283,50.225841,-14.821899,247.29228
-807.15337,0.59159272,0.82600273,1,3,0,810.21689,7.2392867,299.16642,46.352178,-14.712461,266.58963
-804.74676,1,0.82600273,2,3,0,807.25326,9.4468064,295.33511,49.588015,-14.798695,252.82448
-804.87389,0.86585267,0.82600273,2,3,0,806.23937,10.538567,298.10336,45.794642,-14.734041,250.67981
-804.97325,0.99201715,0.82600273,3,7,0,805.29086,10.031926,296.37245,51.060266,-14.834042,251.22878
-805.03689,0.9953165,0.82600273,3,7,0,805.43091,10.31691,300.96824,47.268177,-14.760811,254.54215
-805.15769,0.98177452,0.82600273,3,7,0,805.71888,9.1643741,295.45325,45.598866,-14.715937,254.21356
-805.91794,0.94686844,0.82600273,2,3,0,806.1972,8.0955656,294.42626,46.527386,-14.724779,257.99621
-805.18015,0.92625658,0.82600273,2,3,0,807.09953,11.001283,299.18071,50.609636,-14.835732,249.67493
-805.88307,0.93101544,0.82600273,2,3,0,806.21224,8.7221619,294.16913,45.071561,-14.701663,254.9194
-805.41838,0.9865733,0.82600273,2,3,0,806.87065,9.7744973,302.03668,47.067843,-14.75091,258.05144
-806.00722,0.89696061,0.82600273,1,1,0,806.08313,9.8790055,303.56295,47.129473,-14.753711,259.10742
-805.09546,0.81296871,0.82600273,2,3,0,808.63564,9.3455531,295.69478,50.931949,-14.824355,253.63979
-807.24309,0.80978024,0.82600273,2,3,0,807.70401,7.2612939,294.69364,51.84009,-14.82377,262.01782
-804.79147,0.99756356,0.82600273,2,7,0,806.96162,11.195164,297.84988,48.672146,-14.79957,247.47165
-805.37513,0.76064388,0.82600273,2,3,0,808.51379,9.0288021,294.74666,45.477458,-14.712485,254.11705
-804.93474,0.87640013,0.82600273,2,3,0,807.07186,11.283285,296.52365,49.620413,-14.820009,245.74887
-805.99552,0.92928635,0.82600273,2,3,0,806.3035,9.4021829,291.97131,45.216606,-14.712934,249.66148
-805.15976,1,0.82600273,1,1,0,805.86956,9.7761835,292.80261,46.536369,-14.742682,248.80979
-805.02278,0.9664229,0.82600273,2,3,0,805.81811,8.7734232,294.96558,48.791545,-14.776129,255.48517
-804.60505,0.98534746,0.82600273,2,3,0,805.3053,10.788436,297.86267,48.711641,-14.79539,249.3147
-805.39354,0.8752147,0.82600273,2,3,0,805.88946,10.264442,297.45473,52.111711,-14.857358,251.26474
-805.68811,0.93557963,0.82600273,2,3,0,806.95104,10.626575,294.11202,44.510771,-14.710952,246.29244
-805.63482,1,0.82600273,1,1,0,805.91406,10.523588,294.42992,44.441892,-14.708182,247.07377
-804.6229,0.93694868,0.82600273,2,3,0,806.3234,10.965112,296.66801,48.325307,-14.790125,247.32501
-804.85451,0.96701313,0.82600273,2,3,0,804.98603,8.8285633,296.39779,48.213485,-14.764488,256.66926
-805.11395,0.81672048,0.82600273,2,3,0,806.89891,9.9885601,300.37881,50.324543,-14.818194,255.43029
-804.98966,1,0.82600273,2,3,0,805.2008,10.436786,299.71346,50.231889,-14.821424,252.74792
-804.86541,0.94977007,0.82600273,3,7,0,805.8713,9.3429841,295.25275,46.321877,-14.732327,253.20932
-805.89807,0.88117697,0.82600273,2,3,0,806.29873,11.12777,301.4352,45.612035,-14.737404,251.36024
-805.61704,0.99942105,0.82600273,3,7,0,806.81935,12.1596,297.92542,49.046913,-14.819563,243.20722
-806.82254,0.87508936,0.82600273,2,3,0,807.5268,7.6697328,291.8648,49.674564,-14.785748,257.351
-807.59833,0.92555855,0.82600273,2,7,0,809.0901,13.136528,292.30005,47.823306,-14.81157,233.18567
-804.87603,1,0.82600273,2,3,0,807.51968,11.390871,296.47871,47.800339,-14.784979,245.21979
-804.50618,0.74419005,0.82600273,2,3,0,807.58599,9.5279113,296.74035,47.822377,-14.76368,253.86475
-804.78084,0.95220771,0.82600273,2,3,0,804.97143,9.6578626,299.02463,46.552589,-14.739186,255.56425
-804.65847,0.95855518,0.82600273,3,7,0,805.2135,9.3880088,298.55743,48.512716,-14.77559,256.31139
-808.81549,0.39686802,0.82600273,1,3,0,812.07301,9.3457139,295.3838,57.351763,-14.952892,253.32809
-808.81361,0.99961515,0.82600273,3,7,0,809.96979,9.5370058,293.59458,57.159938,-14.952048,250.67805
-804.95157,0.89030298,0.82600273,2,3,0,810.22895,9.066265,297.60412,50.055049,-14.803321,256.80593
-805.32575,0.9591614,0.82600273,2,3,0,805.72192,11.06845,293.96822,45.816928,-14.742487,244.1602
-805.00465,0.97904652,0.82600273,2,3,0,805.9074,9.5128155,292.92993,48.17144,-14.77247,250.12226
-805.83545,0.74350769,0.82600273,2,3,0,807.3425,12.140296,294.82284,46.791883,-14.775327,240.19151
-804.84176,1,0.82600273,2,3,0,806.13479,9.8461145,298.94434,46.105738,-14.732297,254.63682
-804.74258,0.75536348,0.82600273,3,7,0,807.27372,10.350279,293.78237,47.825859,-14.774233,247.20612
-804.58265,0.99481467,0.82600273,2,3,0,804.8823,9.5525218,295.24626,48.309193,-14.774276,252.25992
-804.7249,0.92033589,0.82600273,3,7,0,805.39502,11.039487,295.49628,48.532965,-14.795647,245.81858
-804.63528,0.91493562,0.82600273,1,3,0,805.59037,9.4763113,298.6765,47.757333,-14.761391,256.0331
-804.8813,0.9544706,0.82600273,2,3,0,805.1988,9.2999073,296.10255,46.076649,-14.726609,254.25297
-805.78886,0.86790583,0.82600273,2,3,0,806.17017,12.214337,295.59379,47.020251,-14.780527,240.62927
-805.57865,0.98682728,0.82600273,2,7,0,806.48486,8.8772862,292.74959,50.224629,-14.80717,252.8018
-805.2159,0.9924525,0.82600273,2,3,0,806.07745,11.617031,296.97806,49.919103,-14.830082,244.70142
-805.17003,0.99708149,0.82600273,3,7,0,805.81752,9.6151863,300.71566,46.455253,-14.73676,257.44732
-806.15272,0.86100277,0.82600273,2,3,0,807.00814,11.342647,295.31375,44.085121,-14.710543,244.27184
-805.09036,0.94547785,0.82600273,2,7,0,807.22523,10.90398,300.47754,47.158216,-14.765497,251.40963
-805.39663,0.90641307,0.82600273,2,3,0,806.32905,9.6503847,300.98054,45.899533,-14.726045,257.55381
-807.58433,0.63921745,0.82600273,2,3,0,809.30358,7.8866293,291.93812,44.795583,-14.689984,256.44829
-806.02838,0.92199551,0.82600273,2,3,0,809.46652,11.390649,291.23213,46.971984,-14.771633,239.97421
-805.87974,0.95373629,0.82600273,2,3,0,807.0108,10.167982,303.13613,50.154202,-14.817281,257.38021
-808.35175,0.77426503,0.82600273,2,3,0,809.01109,9.8769641,285.73038,49.11859,-14.803017,241.28404
-805.5541,0.97688481,0.82600273,2,3,0,809.25008,11.938875,294.71946,47.195144,-14.780752,240.99453
-804.86901,0.9054202,0.82600273,2,3,0,806.58465,9.6490021,293.40894,48.645216,-14.783068,249.98843
-807.91226,0.69161125,0.82600273,2,3,0,808.20895,13.314402,294.03067,51.956047,-14.895655,234.11586
-807.0835,0.97972182,0.82600273,3,7,0,809.78767,10.371,303.29536,53.323531,-14.883035,256.62586
-807.31383,0.93402748,0.82600273,2,3,0,809.21347,7.2428995,300.5297,51.143353,-14.808293,267.93665
-806.19584,0.70773422,0.82600273,2,7,0,811.20164,11.469272,302.41228,50.642893,-14.842497,250.80056
-804.62889,0.94715797,0.82600273,2,3,0,807.23626,9.2464834,297.24047,48.528789,-14.774723,255.6313
-805.35694,0.79112745,0.82600273,2,3,0,806.45309,10.822274,294.26589,51.276827,-14.848516,245.56565
-806.73565,0.88483842,0.82600273,2,3,0,807.2026,8.6461293,303.86716,47.077022,-14.740087,264.95958
-807.15638,0.96438851,0.82600273,3,7,0,808.54839,10.189689,303.46384,44.244755,-14.699446,257.61024
-805.87675,1,0.82600273,2,3,0,808.33799,12.014186,293.13784,47.684886,-14.792509,239.07401
-805.36809,0.87818154,0.82600273,2,3,0,807.47078,11.233697,296.42875,45.224507,-14.731504,245.87712
-807.06112,0.81533566,0.82600273,2,7,0,807.70912,8.9591744,304.0198,52.018342,-14.842035,263.70352
-805.99735,0.85070865,0.82600273,3,7,0,809.39607,8.3564081,301.74275,48.607471,-14.767363,264.13891
-805.64007,1,0.82600273,2,3,0,806.32608,9.0060025,301.73034,46.951817,-14.740514,261.20333
-805.89049,0.99419702,0.82600273,3,7,0,806.65604,9.6456615,294.92348,52.899115,-14.867227,251.518
-805.49671,0.8114467,0.82600273,2,3,0,808.88191,9.056953,292.04084,47.514939,-14.755305,251.28456
-805.21049,0.75442941,0.82600273,2,3,0,808.5361,9.3733489,299.38559,50.855643,-14.82221,257.20552
-805.40197,0.98313708,0.82600273,2,3,0,805.8493,11.066265,295.87688,44.978332,-14.724719,246.07869
-804.5459,0.86797189,0.82600273,1,3,0,806.51732,9.6361718,296.75311,49.099754,-14.790376,253.39034
-805.21118,0.92802843,0.82600273,2,3,0,805.38401,8.7334469,299.8663,48.124875,-14.76114,260.56579
-805.06586,1,0.82600273,3,7,0,805.65107,9.2178063,297.3071,45.601154,-14.715858,255.82698
-805.63444,0.81410585,0.82600273,2,3,0,806.89221,8.2765168,299.57213,47.196884,-14.73827,262.32781
-805.14349,1,0.82600273,2,3,0,806.04986,8.7402079,295.84477,46.466522,-14.728901,256.51383
-805.30113,0.94694702,0.82600273,2,3,0,806.23214,11.895975,297.40428,48.6825,-14.808874,243.87239
-807.37314,0.7966134,0.82600273,2,3,0,808.3372,12.168514,303.90209,50.845871,-14.856209,249.14378
-804.94521,0.9805991,0.82600273,2,3,0,807.58923,10.816984,300.28262,48.497285,-14.791221,251.60619
-808.43155,0.66126559,0.82600273,2,7,0,808.73092,6.3173877,296.3267,51.34277,-14.80597,267.89845
-805.11297,0.92132048,0.82600273,2,3,0,810.20647,9.0028673,294.5326,46.451626,-14.731823,254.0197
-806.54302,0.91213964,0.82600273,2,3,0,807.01049,12.066388,300.15852,45.233815,-14.741833,245.85977
-806.32071,1,0.82600273,3,7,0,807.6084,8.0692914,293.13555,50.997021,-14.814738,256.82374
-805.55289,0.90983072,0.82600273,3,7,0,808.59023,12.138096,296.86605,47.729741,-14.793205,242.24462
-806.45707,0.91494801,0.82600273,3,7,0,807.50204,8.4268224,296.29826,44.114171,-14.678687,258.37756
-806.88452,0.98671893,0.82600273,2,7,0,807.11277,12.06811,295.32593,53.334547,-14.904962,241.01944
-807.79112,0.96576632,0.82600273,2,3,0,808.25366,12.623534,291.99952,52.887287,-14.905744,235.19362
-806.00652,0.9561306,0.82600273,3,7,0,808.85641,8.16631,295.81126,45.535291,-14.7049,259.06287
-807.23698,0.81043783,0.82600273,2,3,0,809.28009,7.9725857,290.38105,51.041941,-14.817045,254.50441
-808.00714,0.95202309,0.82600273,2,3,0,808.4756,6.9667447,291.4203,50.295946,-14.792831,260.06995
-805.60616,1,0.82600273,2,3,0,808.16123,12.091904,295.47498,49.401628,-14.826554,241.06142
-806.0285,0.97360043,0.82600273,2,3,0,806.24405,7.9526622,297.46136,46.094842,-14.713623,261.67438
-804.8807,1,0.82600273,2,3,0,806.11139,11.037247,295.09585,46.732673,-14.759802,245.42824
-806.78537,0.78812073,0.82600273,2,3,0,807.3156,11.631171,290.86613,51.783692,-14.871271,238.52586
-805.9626,1,0.82600273,2,3,0,807.04372,11.799385,294.40649,51.469552,-14.864571,241.30926
