# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 09:01:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/RtmplrNIdY/standata-130d21cc1c1ff.json
# init = 2 (Default)
# random
#   seed = 2089620606
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607241101-1-88752c.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607241101-1-3ea2d2.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-796.93794,0.80491718,0.79124404,2,3,0,799.84836,13.740946,303.03424,45.687023,-14.775365,241.19999
-797.2718,0.97055593,0.79124404,3,7,0,798.40404,11.555631,309.97054,43.423165,-14.703886,257.9702
-796.29157,1,0.79124404,2,3,0,797.53061,11.414169,306.23156,43.060299,-14.691795,254.8678
-796.63874,0.91258184,0.79124404,3,7,0,797.51924,11.768837,301.97966,48.732289,-14.808057,249.0199
-797.79451,0.90954989,0.79124404,2,3,0,798.42033,9.4006765,302.31576,47.942205,-14.764476,260.01272
-796.17784,0.80028932,0.79124404,2,3,0,801.03736,12.43338,301.81427,44.185671,-14.726028,245.86406
-795.75286,0.8151717,0.79124404,2,3,0,798.13158,12.13389,304.76358,45.392492,-14.747047,250.16107
-796.06275,0.90520357,0.79124404,2,3,0,796.74936,11.683885,302.27759,43.700513,-14.706378,249.70011
-796.42019,0.95527798,0.79124404,3,7,0,796.85057,11.320145,300.07465,45.145181,-14.730364,249.13399
-798.0703,0.8162162,0.79124404,2,3,0,798.8119,9.9779271,309.8379,48.112249,-14.778662,264.93723
-797.23975,0.98515581,0.79124404,3,7,0,798.94171,13.612317,300.61882,46.262587,-14.78448,239.36339
-796.90152,0.98125761,0.79124404,3,7,0,798.27859,12.936997,304.46605,42.331806,-14.696882,246.24957
-796.89975,0.61372021,0.79124404,2,3,0,801.80406,12.416556,307.23644,48.840141,-14.821339,251.36194
-798.02479,0.94014921,0.79124404,3,7,0,798.59478,11.800143,298.26576,49.692944,-14.827634,245.16511
-797.82251,0.85779494,0.79124404,2,3,0,801.10187,14.042594,303.12241,48.575715,-14.837822,239.93073
-796.47073,0.76674842,0.79124404,2,3,0,801.61907,10.873047,300.51638,45.132086,-14.724602,251.58766
-798.53422,0.81834302,0.79124404,2,3,0,799.25006,12.866947,296.33456,44.523646,-14.739389,238.4333
-798.53422,0.58603968,0.79124404,1,1,0,800.88095,12.866947,296.33456,44.523646,-14.739389,238.4333
-796.26652,0.99972087,0.79124404,3,7,0,798.94681,11.278928,303.7726,42.864811,-14.68495,253.01742
-796.27441,0.9793325,0.79124404,2,3,0,796.68066,11.698189,302.81283,48.037186,-14.793433,250.17098
-797.38691,0.91940748,0.79124404,2,3,0,797.6844,11.360975,299.63364,49.190552,-14.811792,248.50925
-799.36792,0.88104178,0.79124404,3,7,0,800.09754,10.642377,309.41345,52.055795,-14.864737,261.52275
-799.73988,0.99960783,0.79124404,2,3,0,800.64882,11.346602,312.41222,51.248588,-14.860468,261.35252
-799.19886,0.99718513,0.79124404,3,7,0,801.69935,12.938707,297.03386,42.203191,-14.693777,238.80968
-796.28029,1,0.79124404,2,3,0,799.19795,10.424255,305.14793,45.004431,-14.718051,258.23878
-796.22402,0.85609982,0.79124404,2,3,0,798.15839,12.371901,307.59208,45.019935,-14.744584,251.91853
-799.94392,0.66954461,0.79124404,3,7,0,800.51629,10.962619,300.51803,53.487004,-14.892787,251.18625
-800.34265,0.98001445,0.79124404,3,7,0,802.95691,13.848109,311.61533,51.168531,-14.892923,249.29884
-800.93938,0.92482809,0.79124404,3,7,0,803.04454,9.1102951,295.25989,44.820755,-14.699916,254.26356
-796.7708,1,0.79124404,2,3,0,800.94619,11.398339,305.80891,49.181948,-14.813773,254.51639
-797.3376,0.9758964,0.79124404,2,3,0,797.44143,10.904756,305.19358,50.104893,-14.825777,256.12218
-799.88556,0.81445053,0.79124404,2,3,0,800.76237,11.849354,300.13372,39.30165,-14.620306,246.81162
-797.42076,1,0.79124404,2,3,0,799.89045,11.997545,304.29892,40.876369,-14.654686,250.30997
-797.11561,0.99890449,0.79124404,2,7,0,797.89802,11.104444,306.53518,49.572803,-14.818364,256.56519
-796.45662,0.99168825,0.79124404,2,3,0,797.52968,12.677776,306.43874,43.3616,-14.714865,249.38875
-797.1109,0.80162042,0.79124404,2,3,0,799.46609,9.7638246,301.87874,46.002827,-14.729463,257.94153
-796.11743,0.98960388,0.79124404,2,3,0,797.41939,10.722204,305.81563,45.096354,-14.723756,257.56571
-796.21994,0.99331418,0.79124404,3,7,0,796.52778,12.555799,307.26305,45.743007,-14.761348,250.76195
-798.87123,0.71549745,0.79124404,3,7,0,799.77919,13.913724,307.67526,41.780583,-14.702376,245.0635
-798.12936,1,0.79124404,3,7,0,799.09336,13.913165,307.73799,43.055651,-14.727917,245.12875
-797.26019,1,0.79124404,2,3,0,798.3747,13.844327,306.90515,45.364034,-14.772413,244.60568
-795.82995,1,0.79124404,3,7,0,797.05098,12.281354,304.08208,46.103106,-14.762958,248.81599
-796.28446,0.93689994,0.79124404,2,3,0,796.5197,12.952102,302.42971,44.865811,-14.747077,244.14525
-795.98755,1,0.79124404,2,3,0,796.43298,11.224301,302.71071,46.588699,-14.758401,252.20136
-796.92931,0.9115422,0.79124404,2,3,0,797.20922,11.504729,301.30137,49.107891,-14.812043,249.53009
-802.22138,0.64050591,0.79124404,2,3,0,802.70243,11.015148,300.41599,56.158272,-14.946849,250.84782
-798.18142,1,0.79124404,2,3,0,803.01639,12.356352,296.26773,45.210462,-14.745995,240.66414
-795.83893,1,0.79124404,2,3,0,798.0481,11.658018,302.78536,44.509016,-14.722341,250.32428
-797.55287,0.78699374,0.79124404,2,7,0,798.27287,11.321519,304.33137,40.782316,-14.644061,253.38453
-796.96577,1,0.79124404,2,3,0,797.61247,11.527112,305.49326,41.557448,-14.662744,253.62126
-797.29571,0.85238847,0.79124404,3,7,0,799.3278,11.961244,304.21537,50.371762,-14.844075,250.38978
-799.25535,0.81909575,0.79124404,2,3,0,800.32903,11.525959,305.38196,53.206205,-14.895644,253.51514
-797.96945,0.98247658,0.79124404,2,3,0,800.71328,10.342007,299.19546,49.136099,-14.798443,252.65643
-797.79005,0.99927301,0.79124404,3,7,0,798.78352,13.359192,308.8456,43.061929,-14.720567,248.72924
-798.20027,0.83608607,0.79124404,2,3,0,799.80399,9.27688,304.20925,49.076099,-14.786487,262.46329
-797.07013,0.93849744,0.79124404,2,3,0,800.04284,9.9826905,307.17261,44.399061,-14.702185,262.25051
-797.67677,0.96145107,0.79124404,2,3,0,798.46278,10.726914,308.17666,41.91226,-14.661782,259.90555
-796.74512,0.99525455,0.79124404,3,7,0,798.1461,12.394842,299.97728,47.421451,-14.790048,244.2005
-796.07355,0.88698825,0.79124404,3,7,0,798.59973,11.657352,302.19834,43.714214,-14.70629,249.74026
-797.32849,0.52162988,0.79124404,1,3,0,801.35446,11.617277,308.57858,49.376142,-14.822448,256.30083
-797.18596,0.70713615,0.79124404,2,3,0,802.55779,11.150814,298.57769,47.341885,-14.772285,248.39903
-796.56441,0.84106417,0.79124404,2,3,0,799.59441,11.513817,302.2707,42.433236,-14.678839,250.45853
-797.28952,0.87978712,0.79124404,3,7,0,798.66222,12.378523,310.26222,47.360301,-14.793866,254.55887
-797.38506,0.99497987,0.79124404,3,7,0,797.54607,11.142755,298.65351,43.391246,-14.693162,248.51111
-797.73197,0.95614118,0.79124404,3,7,0,798.93377,11.728302,306.74058,40.802194,-14.651002,253.96322
-797.85929,0.98724427,0.79124404,2,7,0,798.62531,12.293563,303.98461,40.483627,-14.650696,248.66358
-797.33252,1,0.79124404,2,7,0,798.13275,10.639194,304.51282,49.893413,-14.818039,256.63645
-796.50257,0.86709665,0.79124404,2,3,0,799.5969,13.118229,305.54846,47.129292,-14.795997,246.51643
-796.83388,0.96938751,0.79124404,3,7,0,797.44706,10.927457,301.93082,42.455017,-14.671893,252.75726
-799.74343,0.72793668,0.79124404,2,3,0,800.12371,13.768281,305.45629,52.659528,-14.916261,243.49902
-799.34595,0.95463924,0.79124404,3,7,0,803.24065,9.9209484,295.69836,46.694202,-14.745758,251.05409
-796.12137,0.91903795,0.79124404,3,7,0,800.86064,12.705018,306.13963,46.013662,-14.768102,248.96705
-796.02057,0.99245188,0.79124404,2,3,0,796.34606,11.270034,303.70781,43.593712,-14.699392,252.99266
-797.88288,0.8170604,0.79124404,2,3,0,798.23499,12.567924,296.88356,46.084773,-14.7662,240.3279
-797.90527,0.9838669,0.79124404,3,7,0,799.12213,11.012518,311.60837,44.72028,-14.724786,262.05204
-797.57507,0.97622076,0.79124404,3,7,0,799.7989,12.432558,297.58104,47.061948,-14.783671,241.63453
-796.76352,1,0.79124404,3,7,0,798.35235,10.471244,301.7203,43.499797,-14.687327,254.5997
-796.12675,0.96346405,0.79124404,3,7,0,797.24825,11.374512,301.80776,43.968103,-14.707671,250.62246
-796.22396,0.99776471,0.79124404,3,7,0,796.45291,12.281292,307.74345,45.764249,-14.758345,252.47763
-799.23577,0.68241532,0.79124404,2,3,0,799.77629,9.4539251,301.86815,51.250534,-14.831107,259.32548
-796.93605,0.99922002,0.79124404,2,3,0,799.89016,10.772733,305.62859,49.106975,-14.804464,257.15129
-796.61453,1,0.79124404,1,1,0,796.9398,10.963869,305.32212,48.607184,-14.796609,255.98471
-796.54112,1,0.79124404,3,7,0,796.87227,12.346833,303.36546,42.402887,-14.689583,247.80471
-797.20069,0.90781232,0.79124404,2,3,0,798.14481,10.388956,306.61996,42.515605,-14.668732,259.86965
-796.58689,0.98119697,0.79124404,2,7,0,798.08638,10.226054,302.26794,46.199757,-14.738616,256.2507
-795.87124,0.91782802,0.79124404,3,7,0,797.59668,11.014389,304.15396,45.220908,-14.728947,254.58921
-795.88987,0.9972231,0.79124404,3,7,0,796.05728,12.195691,305.94822,45.99908,-14.760649,251.06761
-796.19251,0.85512496,0.79124404,3,7,0,797.68483,11.543396,307.32437,44.038249,-14.713743,255.37909
-802.40843,0.55171388,0.79124404,2,3,0,804.38589,8.489994,303.87259,39.985147,-14.596765,265.66761
-799.17877,1,0.79124404,3,7,0,804.44021,14.592568,301.78426,49.80159,-14.87076,236.1177
-797.37174,1,0.79124404,2,3,0,799.31569,13.447987,304.36099,49.111207,-14.839914,243.84504
-797.57452,0.94739801,0.79124404,3,7,0,798.95678,9.6733592,304.21414,43.021746,-14.669576,260.68402
-796.40928,1,0.79124404,2,3,0,798.08179,10.353769,302.86182,46.237941,-14.740992,256.26986
-796.58939,0.90677457,0.79124404,2,3,0,797.96457,10.963866,303.9845,42.443519,-14.672713,254.6471
-796.76431,0.94612264,0.79124404,3,7,0,797.79479,12.208473,304.59576,49.270829,-14.825544,249.65764
-800.0196,0.82643824,0.79124404,2,7,0,800.66648,10.463792,314.26722,48.629554,-14.799865,267.18015
-798.05984,0.99862188,0.79124404,3,7,0,800.47031,13.576694,299.53869,43.19532,-14.722588,238.44357
-795.82401,0.78794911,0.79124404,2,3,0,800.31081,11.189198,305.00795,45.05467,-14.72817,254.65655
-796.40577,0.92598079,0.79124404,3,7,0,796.6451,12.611172,302.04774,47.519278,-14.795219,245.29746
-798.46863,0.80487054,0.79124404,2,3,0,799.06857,11.640691,306.95544,51.924412,-14.872456,254.57233
-797.96466,0.99653352,0.79124404,3,7,0,800.32225,14.230553,305.04209,43.527042,-14.740584,241.0046
-798.34184,0.98682866,0.79124404,3,7,0,799.97128,9.0913055,302.13027,48.323153,-14.768875,261.2194
-797.4389,1,0.79124404,2,3,0,798.27555,9.742241,302.0457,47.975881,-14.768723,258.20561
-797.17901,0.98275558,0.79124404,3,7,0,798.53806,13.693586,306.77838,44.368513,-14.75011,245.15724
-796.28872,0.98154531,0.79124404,3,7,0,797.52292,12.535435,306.37587,43.61309,-14.71786,249.96642
-796.4473,0.79560685,0.79124404,2,3,0,798.34215,10.42968,306.63966,45.976961,-14.738443,259.7061
-796.77133,0.98018223,0.79124404,2,3,0,797.0162,9.8982,305.08222,45.277017,-14.71753,260.54032
-797.0261,0.94390506,0.79124404,3,7,0,798.2292,13.791529,303.99457,46.751081,-14.797757,241.93269
-795.81642,1,0.79124404,2,3,0,796.91187,11.541286,303.76867,46.433893,-14.759656,251.83288
-797.15706,0.88602561,0.79124404,2,3,0,797.23569,11.458543,310.57531,45.651909,-14.747841,259.01187
-798.2783,0.85791009,0.79124404,1,1,0,798.29136,11.433827,312.70314,45.837792,-14.753721,261.25091
-796.2786,1,0.79124404,2,3,0,798.47108,12.94119,303.27516,46.727279,-14.784391,245.0398
-798.31018,0.81403357,0.79124404,2,3,0,799.14751,10.216916,311.37225,44.888601,-14.718498,265.39613
-799.36819,0.94598019,0.79124404,3,7,0,800.8041,10.645023,295.64486,49.343766,-14.807045,247.74225
-796.20236,0.93801759,0.79124404,2,3,0,800.92283,12.285865,301.33737,46.588932,-14.771993,246.05098
-795.81928,0.92210106,0.79124404,1,3,0,797.15188,11.377184,304.57151,44.346806,-14.71616,253.37418
-796.25617,0.9227028,0.79124404,2,3,0,796.59308,12.319261,306.1592,43.305658,-14.708591,250.72252
-795.96332,0.9953501,0.79124404,3,7,0,796.51113,11.293565,302.07779,44.914272,-14.725627,251.25675
-799.54978,0.51600797,0.79124404,2,3,0,801.73313,8.8095941,305.87346,50.520321,-14.811515,266.23029
-796.52008,1,0.79124404,2,3,0,799.54433,10.711676,307.02553,47.265865,-14.767797,258.82299
-796.15113,1,0.79124404,2,3,0,796.73252,11.158973,307.35512,45.389612,-14.735944,257.13975
-796.06857,0.99858526,0.79124404,2,7,0,796.34568,11.910251,307.41112,45.113088,-14.740083,253.81499
-795.93811,0.83091388,0.79124404,3,7,0,797.81313,11.606964,303.91631,43.607056,-14.704021,251.68497
-797.07874,0.87135431,0.79124404,2,3,0,797.2835,13.501942,301.78546,47.501084,-14.807728,241.02672
-795.77634,0.9974092,0.79124404,2,7,0,796.94301,11.534664,304.72711,46.16267,-14.754554,252.82112
-796.97019,0.86267811,0.79124404,3,7,0,797.5805,11.659136,299.6583,48.234782,-14.796489,247.19218
-796.73825,0.98034744,0.79124404,3,7,0,797.71136,11.953447,308.44247,43.238992,-14.703992,254.65196
-796.45662,0.9992637,0.79124404,2,7,0,797.04599,11.296675,308.542,44.829166,-14.727396,257.70697
-795.99527,0.92672584,0.79124404,2,3,0,797.46486,12.118278,302.37247,44.103654,-14.720207,247.84022
-796.25324,0.87681896,0.79124404,2,3,0,797.41849,11.622726,300.98233,46.86096,-14.768584,248.68006
-796.7358,0.93005264,0.79124404,2,3,0,797.34768,13.077644,308.03072,45.321988,-14.760946,249.18132
-796.69766,0.92589914,0.79124404,2,3,0,798.14194,11.369987,308.67084,47.458414,-14.781015,257.5059
-798.09023,0.79636371,0.79124404,2,3,0,800.18028,11.954892,300.63764,40.793141,-14.65155,246.84063
-796.70363,1,0.79124404,2,3,0,798.07017,12.563331,302.54607,42.467762,-14.693634,246.01108
-796.4017,1,0.79124404,2,3,0,796.98964,12.726777,304.98862,43.138507,-14.710266,247.71812
-796.28019,0.99665166,0.79124404,2,7,0,796.82036,11.258494,301.50858,47.192406,-14.770648,250.84536
-796.15656,0.93248062,0.79124404,2,3,0,797.34356,12.516974,301.53311,45.266182,-14.74875,245.20673
-796.10237,0.83062857,0.79124404,1,3,0,797.92904,10.922087,305.53449,46.765749,-14.759387,256.3851
-796.29136,0.98453809,0.79124404,2,7,0,796.60063,11.749412,307.41249,43.662274,-14.708954,254.54014
-796.79338,0.85610001,0.79124404,3,7,0,798.0944,10.680148,300.60118,43.780853,-14.695273,252.54052
-796.79338,0.60185378,0.79124404,2,3,0,801.67817,10.680148,300.60118,43.780853,-14.695273,252.54052
-797.64905,0.8617933,0.79124404,2,3,0,798.91168,12.874166,301.42511,41.611257,-14.680674,243.49137
-798.50464,0.91551527,0.79124404,3,7,0,800.2182,11.137381,296.21945,48.315255,-14.792199,246.10123
-800.84391,0.87146209,0.79124404,3,7,0,802.12184,11.50574,292.71889,49.168083,-14.815826,240.94306
-800.01815,0.94055089,0.79124404,3,7,0,802.66989,12.099671,314.48528,43.696129,-14.722016,260.03677
-796.9075,1,0.79124404,2,3,0,800.54912,10.144909,301.07466,46.470891,-14.742921,255.42257
-795.97001,1,0.79124404,2,3,0,796.96971,11.075406,303.26947,46.473684,-14.754423,253.43014
-796.23655,0.95462349,0.79124404,2,3,0,796.63181,12.215454,307.84824,45.867984,-14.759606,252.8787
-797.08157,0.88049652,0.79124404,3,7,0,797.75884,10.630118,300.03683,47.862171,-14.776289,252.2013
-797.99423,0.92183885,0.79124404,3,7,0,798.91411,10.928859,297.04716,47.612597,-14.775311,247.8673
-799.4271,0.86292163,0.79124404,3,7,0,800.76694,11.76414,313.12854,50.013106,-14.842034,260.18991
-796.11169,0.9923113,0.79124404,2,3,0,799.59489,12.039329,301.0626,45.204462,-14.740939,246.88562
-796.2267,0.97737871,0.79124404,2,3,0,796.58779,11.879802,307.59361,44.140352,-14.720363,254.1345
-796.11002,0.99641424,0.79124404,3,7,0,796.58528,11.109077,301.79775,44.573238,-14.716456,251.8069
-797.62126,0.83029745,0.79124404,2,3,0,798.22124,9.737038,300.3909,44.446126,-14.69787,256.57422
-797.2155,0.93863259,0.79124404,2,3,0,799.27713,9.9964684,308.02373,44.68966,-14.708796,263.03962
-796.85864,0.9438832,0.79124404,2,3,0,798.09952,12.755729,301.26452,48.299601,-14.812733,243.86374
-796.93132,0.99577785,0.79124404,3,7,0,797.1061,10.825268,307.31733,42.674699,-14.677542,258.60362
-797.23862,0.90001237,0.79124404,2,3,0,798.68225,12.826267,307.42143,42.303001,-14.696478,249.70322
-797.33064,0.96447939,0.79124404,3,7,0,799.03963,13.359027,308.74406,44.3462,-14.746161,248.62844
-796.71284,0.94312571,0.79124404,2,3,0,798.93992,12.149813,302.39231,48.941353,-14.817391,247.71815
-798.5758,0.82047451,0.79124404,3,7,0,799.95335,13.170298,308.02274,41.083119,-14.677513,248.7564
-797.24572,0.98793222,0.79124404,2,3,0,799.98314,10.095182,300.48978,47.380268,-14.760503,255.06147
-797.0759,1,0.79124404,3,7,0,797.6632,10.668736,299.03753,46.151764,-14.742584,251.02821
-798.43501,0.91104157,0.79124404,2,3,0,799.08143,13.020741,310.89409,42.97077,-14.715806,252.30075
-797.2798,0.9914852,0.79124404,3,7,0,799.39867,11.518906,297.91207,44.703594,-14.724272,246.07699
-797.96139,0.90538526,0.79124404,3,7,0,799.54591,14.503904,304.25657,45.505261,-14.784147,238.989
-796.07623,0.98794241,0.79124404,2,3,0,798.26586,12.228549,303.70588,43.383112,-14.707693,248.67741
-796.22411,0.82715854,0.79124404,2,3,0,798.14441,11.779293,308.05061,45.799945,-14.752591,255.04379
-796.12381,0.91481607,0.79124404,3,7,0,797.49816,11.774599,300.91173,45.613062,-14.745593,247.92603
-796.81592,0.75133453,0.79124404,2,3,0,799.2023,11.755207,299.02878,46.824874,-14.769582,246.13035
-797.26903,0.94247287,0.79124404,2,3,0,797.95612,11.999151,299.7965,49.08212,-14.817901,245.80032
-796.3609,0.9848811,0.79124404,3,7,0,797.5841,12.506218,302.32666,47.661115,-14.796653,246.04868
-796.42043,0.87127509,0.79124404,2,3,0,798.05257,12.654135,302.86279,43.140168,-14.70844,245.91918
-797.10549,0.86052533,0.79124404,2,3,0,798.66378,10.902613,306.75033,42.023099,-14.665045,257.68857
-796.63928,0.99822458,0.79124404,2,3,0,797.79291,12.766355,300.14346,45.345717,-14.753727,242.69486
-798.50127,0.78213742,0.79124404,3,7,0,800.32285,9.1611872,301.05047,48.551776,-14.773985,259.82513
-799.09957,0.97800339,0.79124404,3,7,0,799.81757,9.6301277,298.63011,49.858287,-14.805049,255.29454
-798.8858,0.97349588,0.79124404,2,7,0,800.3863,9.9974319,302.5595,51.654562,-14.845213,257.57106
-798.41245,0.99198897,0.79124404,3,7,0,800.19606,13.125934,306.40618,40.73825,-14.668801,247.33948
-796.52425,0.99825316,0.79124404,2,7,0,799.03251,12.003204,308.92243,46.142616,-14.763143,254.90801
-795.8802,0.99076431,0.79124404,2,3,0,796.77966,12.161806,306.01327,44.799648,-14.736241,251.28514
-796.46257,0.91989807,0.79124404,2,3,0,796.78651,12.154094,300.307,46.867134,-14.775683,245.61358
-796.39856,0.99350555,0.79124404,3,7,0,796.66187,11.374788,307.93383,43.966308,-14.710622,256.74729
-796.21859,0.99981493,0.79124404,3,7,0,796.82058,11.600491,305.31965,42.887389,-14.690192,253.11744
-796.71628,0.936154,0.79124404,2,3,0,797.15287,10.702978,301.04009,47.599863,-14.77196,252.87669
-797.81714,0.67155928,0.79124404,2,3,0,801.90164,12.384998,306.19371,40.746998,-14.658341,250.46122
-796.76717,0.95161697,0.79124404,3,7,0,798.85249,12.415059,308.97901,44.219181,-14.730312,253.11125
-796.29977,1,0.79124404,2,3,0,797.02528,12.007125,308.09379,46.335239,-14.766343,254.06173
-796.54917,0.7211733,0.79124404,2,3,0,800.01141,12.937147,307.73527,45.612422,-14.764491,249.51811
-796.62375,0.92375938,0.79124404,3,7,0,797.86011,10.493966,300.90527,45.025874,-14.718006,253.68242
-797.27046,0.89607687,0.79124404,2,3,0,798.09851,12.714338,308.39251,48.813396,-14.825865,251.17799
-797.24611,0.97779078,0.79124404,3,7,0,798.3535,10.490098,300.33099,43.137239,-14.680152,253.12555
-797.12602,0.92432026,0.79124404,3,7,0,799.07757,13.136246,307.2444,48.424976,-14.823258,248.13129
-796.19373,0.8264176,0.79124404,1,3,0,799.71851,11.521791,300.97046,46.422839,-14.758522,249.1224
-796.10055,0.83893713,0.79124404,2,3,0,798.19768,12.159053,301.80487,44.111147,-14.720788,247.08914
-798.94788,0.73768749,0.79124404,2,3,0,799.46085,9.4507818,297.75934,44.890459,-14.703949,255.23082
-795.99927,1,0.79124404,2,3,0,799.04824,11.707633,304.0916,43.362186,-14.700498,251.40725
-798.38192,0.79190404,0.79124404,3,7,0,798.47087,12.387301,303.32527,40.04139,-14.642896,247.58242
-796.90511,0.99157078,0.79124404,2,7,0,799.34373,11.650639,298.64317,46.377174,-14.759313,246.21529
-796.16748,0.95549499,0.79124404,3,7,0,797.87528,10.776649,306.02083,44.479045,-14.712181,257.52591
-798.58384,0.79166121,0.79124404,3,7,0,799.21946,11.096016,312.7572,44.565693,-14.72412,262.82512
-796.37343,0.97809304,0.79124404,3,7,0,799.30851,12.131273,308.36061,46.122909,-14.763981,253.76988
-796.51726,0.96807645,0.79124404,2,3,0,797.03593,13.089805,306.10168,47.030449,-14.793929,247.19755
-795.77303,0.96255734,0.79124404,2,3,0,797.12355,11.645617,305.65488,45.310681,-14.739425,253.2496
-796.68155,0.76753574,0.79124404,1,3,0,797.93244,12.691175,302.55708,48.448064,-14.815037,245.44679
-797.33795,0.92971948,0.79124404,2,3,0,798.02687,13.814553,301.0932,45.770215,-14.777755,238.92772
-796.23849,1,0.79124404,2,3,0,797.37323,12.839955,302.37517,44.628558,-14.740712,244.59537
-795.86998,1,0.79124404,3,7,0,796.26367,11.046541,304.92976,45.42004,-14.733676,255.22032
-797.55189,0.84553107,0.79124404,2,3,0,797.7274,10.130314,309.68902,46.209055,-14.742156,264.1026
-796.21763,0.99849652,0.79124404,3,7,0,797.71083,11.675498,304.336,48.078018,-14.7945,251.79626
-796.86056,0.9583975,0.79124404,3,7,0,797.07279,12.61031,307.47068,48.427743,-14.815957,250.72428
-797.98516,0.91982847,0.79124404,2,3,0,798.38728,13.947767,308.55535,47.647428,-14.820954,245.7904
-796.03881,0.9851305,0.79124404,2,3,0,798.14371,10.890325,303.48893,44.315393,-14.709073,254.48247
-796.60826,0.80143691,0.79124404,2,3,0,798.75337,13.412602,303.51933,44.633286,-14.749496,243.16262
-795.71244,0.94625332,0.79124404,1,3,0,797.21138,11.666187,304.33169,45.625091,-14.745319,251.83385
-797.34226,0.72050535,0.79124404,1,3,0,798.50111,9.5547248,303.35532,47.262605,-14.752801,260.35906
-797.3236,0.93526869,0.79124404,3,7,0,798.95865,10.703491,300.80112,42.330743,-14.666562,252.63541
-799.1677,0.8794332,0.79124404,3,7,0,799.2582,9.9192323,299.10639,41.69657,-14.644901,254.46984
-798.0338,1,0.79124404,2,3,0,799.44974,10.794406,297.94871,43.088272,-14.682976,249.37389
-797.56743,0.99262753,0.79124404,3,7,0,799.51924,12.710655,310.18775,48.010889,-14.811431,252.98981
-797.05314,0.97928946,0.79124404,3,7,0,798.74974,12.082118,298.29223,46.080672,-14.759126,243.9227
-796.48654,0.99521702,0.79124404,3,7,0,797.46805,10.810217,307.58671,44.242071,-14.70891,258.94073
-796.48654,0.69953657,0.79124404,2,3,0,799.61644,10.810217,307.58671,44.242071,-14.70891,258.94073
-797.00196,0.89889471,0.79124404,2,3,0,798.04717,11.775246,303.52078,49.821529,-14.830349,250.53217
-795.95933,0.6738761,0.79124404,3,7,0,802.7389,11.032709,305.44395,44.542358,-14.716219,255.79676
-796.02111,0.82411465,0.79124404,3,7,0,797.8922,11.906446,303.10832,47.266437,-14.780837,249.52931
-796.37879,0.83589791,0.79124404,2,3,0,797.9075,11.20685,301.8218,47.710165,-14.780411,251.39098
-796.3998,0.81379254,0.79124404,3,7,0,799.07439,12.962912,306.75668,44.74215,-14.746747,248.42357
-796.36794,0.99952303,0.79124404,3,7,0,796.59421,12.947171,306.78439,45.960434,-14.770905,248.52213
-795.82554,0.91754161,0.79124404,1,3,0,797.30001,11.201225,304.63324,45.92515,-14.745548,254.22772
-798.09973,0.63076279,0.79124404,2,3,0,799.83038,12.598334,301.44224,51.054644,-14.865641,244.74974
-796.62459,0.99125427,0.79124404,2,3,0,798.49928,10.657254,302.57685,43.068644,-14.681071,254.61921
-797.85562,0.44753138,0.79124404,1,3,0,803.26082,14.326004,302.64778,47.057344,-14.811784,238.18076
-797.46679,0.97188057,0.79124404,2,3,0,798.98618,13.175644,302.28216,49.523815,-14.843447,242.99176
-796.5252,0.71879769,0.79124404,1,3,0,802.2389,10.427174,306.38211,44.192869,-14.702565,259.45983
-796.71745,0.78054223,0.79124404,2,7,0,799.42617,12.049403,299.08186,45.619962,-14.749369,244.85954
-798.52904,0.8667365,0.79124404,2,3,0,798.96819,10.971195,295.72546,46.339592,-14.750844,246.35508
-797.42864,0.99359836,0.79124404,3,7,0,798.88859,10.909914,298.88047,48.289021,-14.788236,249.78586
-797.39147,0.95241943,0.79124404,3,7,0,799.15971,13.051605,299.46624,47.964234,-14.810202,240.73402
