# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_f6d203da4b4be6518c3b213b4e726920_model
# start_datetime = 2026-07-24 07:15:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/Rtmp7fDTmz/standata-15efa7b7a06d7.json
# init = 2 (Default)
# random
#   seed = 20260720
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-202607240915-4-8a8c58.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_f6d203da4b4be6518c3b213b4e726920-profile-202607240915-4-9005a6.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_f6d203da4b4be6518c3b213b4e726920_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,sd_1.1,sd_1.2,z_1.1.1,z_1.2.1,z_1.1.2,z_1.2.2,z_1.1.3,z_1.2.3,z_1.1.4,z_1.2.4,z_1.1.5,z_1.2.5,z_1.1.6,z_1.2.6,z_1.1.7,z_1.2.7,z_1.1.8,z_1.2.8,z_1.1.9,z_1.2.9,z_1.1.10,z_1.2.10,z_1.1.11,z_1.2.11,z_1.1.12,z_1.2.12,z_1.1.13,z_1.2.13,z_1.1.14,z_1.2.14,z_1.1.15,z_1.2.15,z_1.1.16,z_1.2.16,z_1.1.17,z_1.2.17,z_1.1.18,z_1.2.18,L_1.1.1,L_1.2.1,L_1.1.2,L_1.2.2,r_1.1.1,r_1.2.1,r_1.3.1,r_1.4.1,r_1.5.1,r_1.6.1,r_1.7.1,r_1.8.1,r_1.9.1,r_1.10.1,r_1.11.1,r_1.12.1,r_1.13.1,r_1.14.1,r_1.15.1,r_1.16.1,r_1.17.1,r_1.18.1,r_1.1.2,r_1.2.2,r_1.3.2,r_1.4.2,r_1.5.2,r_1.6.2,r_1.7.2,r_1.8.2,r_1.9.2,r_1.10.2,r_1.11.2,r_1.12.2,r_1.13.2,r_1.14.2,r_1.15.2,r_1.16.2,r_1.17.2,r_1.18.2,r_1_1.1,r_1_1.2,r_1_1.3,r_1_1.4,r_1_1.5,r_1_1.6,r_1_1.7,r_1_1.8,r_1_1.9,r_1_1.10,r_1_1.11,r_1_1.12,r_1_1.13,r_1_1.14,r_1_1.15,r_1_1.16,r_1_1.17,r_1_1.18,r_1_2.1,r_1_2.2,r_1_2.3,r_1_2.4,r_1_2.5,r_1_2.6,r_1_2.7,r_1_2.8,r_1_2.9,r_1_2.10,r_1_2.11,r_1_2.12,r_1_2.13,r_1_2.14,r_1_2.15,r_1_2.16,r_1_2.17,r_1_2.18,lprior,b_Intercept,Cor_1.1.1,Cor_1.2.1,Cor_1.1.2,Cor_1.2.2,cor_1.1
-911.61352,1,0.086210907,6,63,0,928.14117,8.1408964,285.64856,28.457814,31.900558,5.0832924,-0.42715301,2.3014883,-1.7123257,-1.0146779,-1.1844541,-0.74925255,0.46111771,-0.63700402,0.82109362,-0.48279031,0.35172756,-0.15605693,0.54420523,0.6049086,-0.7263647,1.1158805,-0.17653788,-1.173576,1.227136,1.5378349,-1.1969724,0.83355211,-0.40985703,0.7457775,-0.46192209,0.35905751,0.85785244,0.98498255,0.01185545,0.84644228,-0.44220839,1.5255228,-0.12788415,0.50745087,0.8455199,0.84394299,1,-0.029034676,0,0.9995784,-13.626419,-54.624146,-37.784747,14.709912,26.193344,11.220305,17.36045,-23.171439,-5.6316568,39.146322,-38.184086,-13.074668,-14.735572,27.365971,0.37819546,-14.106694,-4.0795757,26.972556,11.75725,-4.9030046,-3.6322485,-3.3047697,-2.5743163,-0.84486067,2.9933107,5.7771607,-5.9370592,7.6328534,4.412066,3.8498984,1.8926007,4.8782315,4.2991499,7.8166753,2.5973083,4.1634086,-13.626419,-54.624146,-37.784747,14.709912,26.193344,11.220305,17.36045,-23.171439,-5.6316568,39.146322,-38.184086,-13.074668,-14.735572,27.365971,0.37819546,-14.106694,-4.0795757,26.972556,11.75725,-4.9030046,-3.6322485,-3.3047697,-2.5743163,-0.84486067,2.9933107,5.7771607,-5.9370592,7.6328534,4.412066,3.8498984,1.8926007,4.8782315,4.2991499,7.8166753,2.5973083,4.1634086,-23.22479,249.01452,1,-0.029034676,-0.029034676,1,-0.029034676
-909.6855,0.99572227,0.086210907,6,63,0,933.56454,8.8130603,296.32297,25.353066,31.157007,5.3991045,0.71169581,1.673045,-0.97384997,-1.5263558,-1.0231261,-1.4654708,0.95025102,-1.0097653,0.83597503,-0.19635164,0.83346714,-0.24313946,0.3238771,0.31000249,-0.5243565,1.1738225,-0.24920388,-1.2306068,1.0232186,1.6167385,-1.2973951,1.4812649,-0.64499163,1.6664324,1.1851318,-0.9205122,0.27573538,1.5482919,0.51140957,0.030603494,-1.2246405,1.2004317,0.057897791,0.051507703,0.054802933,0.55585446,1,-0.064553947,0,0.99791422,22.174311,-30.34225,-31.877548,29.606977,26.04648,25.968341,10.091041,-16.337379,-7.764447,31.880428,-40.422948,-20.096009,36.925161,8.5910893,15.933992,-38.156132,1.8039219,1.7074954,8.7660542,-7.8843464,-7.5391329,-5.7716515,-1.3492771,-1.6004885,1.5573628,6.5071273,-6.5434604,8.3541072,8.4330087,9.2032778,-5.3726335,8.2458508,-0.013356549,6.8945658,0.2573361,2.975756,22.174311,-30.34225,-31.877548,29.606977,26.04648,25.968341,10.091041,-16.337379,-7.764447,31.880428,-40.422948,-20.096009,36.925161,8.5910893,15.933992,-38.156132,1.8039219,1.7074954,8.7660542,-7.8843464,-7.5391329,-5.7716515,-1.3492771,-1.6004885,1.5573628,6.5071273,-6.5434604,8.3541072,8.4330087,9.2032778,-5.3726335,8.2458508,-0.013356549,6.8945658,0.2573361,2.975756,-23.154181,256.6642,1,-0.064553947,-0.064553947,1,-0.064553947
-915.77287,0.99665028,0.086210907,6,63,0,934.66012,11.434835,305.74622,28.96573,22.981324,5.0325245,0.33768622,1.1353977,-2.0180095,-0.63535718,-2.0160849,0.62305531,0.86842722,-1.4346896,-0.11347466,-0.19120542,0.3778474,-0.10858298,1.2152785,-1.0017983,0.011041454,-0.68052329,-0.22681987,-2.4362907,1.8646472,0.55424946,-0.43774815,-0.59613128,0.5191294,0.28607002,-0.24901431,-0.61778984,1.4750086,-0.75651584,-0.47007138,0.93946254,-0.4909187,1.3499182,-0.8497766,0.83053879,0.78045196,-0.24225793,1,0.62972249,0,0.77682018,7.7604766,-46.376531,-46.332301,19.957608,-2.6077979,8.6834338,27.928711,0.25374723,-5.212621,42.852062,-10.060032,11.930281,-5.7226786,33.89765,-10.802863,-11.281962,-19.528992,17.93582,5.5088451,-8.8791057,-3.9534107,-2.8566004,-1.1071039,0.77294322,-0.065065012,-2.6254236,-10.243167,8.0760063,-3.7177607,2.7635224,-3.2043167,1.7169428,2.1830031,3.7215578,0.55385879,1.5262505,7.7604766,-46.376531,-46.332301,19.957608,-2.6077979,8.6834338,27.928711,0.25374723,-5.212621,42.852062,-10.060032,11.930281,-5.7226786,33.89765,-10.802863,-11.281962,-19.528992,17.93582,5.5088451,-8.8791057,-3.9534107,-2.8566004,-1.1071039,0.77294322,-0.065065012,-2.6254236,-10.243167,8.0760063,-3.7177607,2.7635224,-3.2043167,1.7169428,2.1830031,3.7215578,0.55385879,1.5262505,-23.586973,254.28947,1,0.62972249,0.62972249,1,0.62972249
-915.25591,0.99783668,0.086210907,6,63,0,933.95726,11.153659,305.62366,29.235821,19.428363,6.4374582,0.96888633,0.99970682,-1.7986507,-0.95261145,-2.6181171,0.62961059,-0.13491777,-0.48314874,0.42263877,-0.31644202,0.4425803,-0.57492053,0.99612219,-1.3798687,0.15862405,-0.01356031,0.36168241,-2.4854779,1.7081175,0.34503504,0.12340722,-0.83277995,0.24331475,0.36187237,0.31367896,-0.89310508,1.3146824,-0.62721386,-0.30557237,0.51761766,-1.3009718,1.2340035,-1.5121025,1.6625727,0.61660088,-0.56264449,1,0.55400732,0,0.83251179,18.823875,-34.944839,-50.86573,-2.6212314,8.2111793,8.5986106,19.353023,3.0818056,7.0268971,33.185927,2.3976002,4.7272073,6.0942687,25.542128,-5.9367709,-25.275753,-29.377677,11.979546,8.8131239,-11.519998,-5.9630034,-3.0704902,-0.18859657,-1.5027306,-3.8425061,0.49304342,-12.030418,7.940961,-4.0229648,2.8071256,-3.6676779,1.32728,1.6842546,1.9735611,3.5173982,-0.81631331,18.823875,-34.944839,-50.86573,-2.6212314,8.2111793,8.5986106,19.353023,3.0818056,7.0268971,33.185927,2.3976002,4.7272073,6.0942687,25.542128,-5.9367709,-25.275753,-29.377677,11.979546,8.8131239,-11.519998,-5.9630034,-3.0704902,-0.18859657,-1.5027306,-3.8425061,0.49304342,-12.030418,7.940961,-4.0229648,2.8071256,-3.6676779,1.32728,1.6842546,1.9735611,3.5173982,-0.81631331,-23.407339,255.43219,1,0.55400732,0.55400732,1,0.55400732
-925.71437,0.85788916,0.086210907,6,63,0,949.3837,11.05008,300.91737,28.895694,22.510751,4.972122,0.042320676,1.9055223,-2.1847013,-1.358061,-2.5465996,0.52720835,0.023054846,-0.60747862,0.4415234,-1.0748618,-0.032230204,-0.22355656,0.30148662,-0.064747514,-0.76628927,-0.01248501,0.27310877,-2.7391273,1.7691603,0.79640183,-0.4664787,0.054214054,1.3902682,-1.2444002,-0.4789244,-0.90270926,0.93922557,0.062036772,0.1858471,-1.1094613,-0.8841692,1.1041543,0.33595878,-0.057986142,-0.023040782,1.1645451,1,0.37641268,0,0.9264521,0.95267019,-49.179265,-57.325869,0.5189819,9.9390233,-0.72552609,6.7866903,-17.249747,6.1478835,39.825125,-10.500786,31.29598,-10.780948,21.142673,4.1835576,-19.903312,7.5626843,-0.51866531,8.8568666,-10.344638,-2.3375889,-2.7551608,-4.124937,-1.0901194,0.26599817,-1.4916752,-12.106464,6.9796785,-0.62331404,-3.1302624,-5.0546101,2.0435944,-4.7628331,3.4314282,0.36166101,5.3212764,0.95267019,-49.179265,-57.325869,0.5189819,9.9390233,-0.72552609,6.7866903,-17.249747,6.1478835,39.825125,-10.500786,31.29598,-10.780948,21.142673,4.1835576,-19.903312,7.5626843,-0.51866531,8.8568666,-10.344638,-2.3375889,-2.7551608,-4.124937,-1.0901194,0.26599817,-1.4916752,-12.106464,6.9796785,-0.62331404,-3.1302624,-5.0546101,2.0435944,-4.7628331,3.4314282,0.36166101,5.3212764,-23.216231,251.19201,1,0.37641268,0.37641268,1,0.37641268
-925.18883,0.9973161,0.086210907,6,63,0,949.74349,12.897101,301.48947,27.918907,16.116892,5.4587953,0.67591294,1.6572477,-1.4798042,-2.5452665,0.29919133,-1.7777701,2.4932391,-0.71745872,1.7560796,-0.21792104,0.71100811,0.16809671,1.5353542,0.048557106,0.26796222,0.24537715,0.20726015,-2.7512523,1.6351454,1.9397209,-0.61799318,-0.87247047,-2.5647837,0.75878047,1.0144789,-0.41383429,1.1973476,0.91586013,-0.24994544,0.44541697,-1.2514466,0.61466634,0.68943044,-0.73822585,2.1766942,0.18175973,1,-0.34043264,0,0.94026891,10.893616,-23.849844,4.8220343,40.183265,28.302545,11.459241,24.745138,4.3187181,3.3403894,26.353462,-9.9601292,-41.336341,16.350246,19.297522,-4.0283436,-20.169429,11.111476,35.081544,7.25013,-10.314182,-9.6808263,-8.315842,-4.3819453,-0.45850748,-2.6039979,0.76148784,-14.506613,6.9173985,-3.3297112,8.6608906,-4.0093608,2.4757743,2.7506941,5.4805481,-5.0703225,-3.1121395,10.893616,-23.849844,4.8220343,40.183265,28.302545,11.459241,24.745138,4.3187181,3.3403894,26.353462,-9.9601292,-41.336341,16.350246,19.297522,-4.0283436,-20.169429,11.111476,35.081544,7.25013,-10.314182,-9.6808263,-8.315842,-4.3819453,-0.45850748,-2.6039979,0.76148784,-14.506613,6.9173985,-3.3297112,8.6608906,-4.0093608,2.4757743,2.7506941,5.4805481,-5.0703225,-3.1121395,-23.073586,243.45251,1,-0.34043264,-0.34043264,1,-0.34043264
-925.56336,0.9877016,0.086210907,6,63,0,941.36663,12.690718,301.43265,27.904073,16.429187,5.5738463,0.84172526,1.6347436,-1.4180869,-2.5948738,0.4045129,-1.8450918,2.516711,-0.70952484,1.7929145,-0.077226479,0.75660164,0.038626419,1.494691,0.1052016,0.25627086,0.39908154,0.024161705,-2.5754917,1.6217446,2.0838362,-0.66521753,-0.86316972,-2.5630234,0.61471566,1.0484284,-0.4180339,1.1028135,0.85243595,-0.26102208,0.42789575,-1.2902773,0.54573483,0.66826103,-0.81462789,2.1545343,0.1854278,1,-0.30609172,0,0.95200203,13.828862,-23.298016,6.6458182,41.347518,29.456129,12.43035,24.556558,4.210322,0.39695718,26.643947,-10.928984,-42.108392,17.224827,18.118329,-4.2883806,-21.198208,10.978986,35.397248,7.2383871,-11.349803,-10.480777,-8.0587422,-3.468694,-1.0858804,-1.9918719,1.6804257,-13.707588,8.2906155,-3.4453156,7.6346689,-4.006951,2.6417729,2.7158807,5.0971925,-5.4627961,-2.6919306,13.828862,-23.298016,6.6458182,41.347518,29.456129,12.43035,24.556558,4.210322,0.39695718,26.643947,-10.928984,-42.108392,17.224827,18.118329,-4.2883806,-21.198208,10.978986,35.397248,7.2383871,-11.349803,-10.480777,-8.0587422,-3.468694,-1.0858804,-1.9918719,1.6804257,-13.707588,8.2906155,-3.4453156,7.6346689,-4.006951,2.6417729,2.7158807,5.0971925,-5.4627961,-2.6919306,-23.054091,244.32442,1,-0.30609172,-0.30609172,1,-0.30609172
-905.98747,0.9958959,0.086210907,6,63,0,940.39724,12.410845,298.44812,23.338789,21.726103,8.4932336,0.13923786,1.5792047,-1.1399728,-1.9418606,-2.1347333,-1.7980559,1.8685044,0.15141464,2.8014339,-0.12551857,0.95385014,0.13681369,1.0290501,0.52633494,0.32340212,-0.24183684,1.3169165,-1.4055649,1.3669779,1.8699579,-1.1177497,-0.4885695,-0.14102628,0.71451835,-0.4226933,-0.50268177,1.5623489,1.2268833,0.58271521,-0.033428156,-1.1510462,-0.0083239021,0.15194722,-0.015850577,1.2283873,0.29320764,1,-0.46514084,0,0.88523669,3.0250962,-24.767167,-46.379436,40.59532,60.864241,20.723447,22.357248,7.0262679,28.611464,29.699104,-24.284345,-3.0639515,-9.1834782,33.943753,12.660131,-25.007748,3.3012209,26.68807,11.323219,-10.096402,-5.0853528,-6.2432057,-12.010918,-2.7395958,-0.1080528,-3.0958719,-15.770315,8.6590052,0.74240529,5.9292533,-2.109553,3.0522121,-2.5533758,4.4846819,-0.71944797,-2.6483173,3.0250962,-24.767167,-46.379436,40.59532,60.864241,20.723447,22.357248,7.0262679,28.611464,29.699104,-24.284345,-3.0639515,-9.1834782,33.943753,12.660131,-25.007748,3.3012209,26.68807,11.323219,-10.096402,-5.0853528,-6.2432057,-12.010918,-2.7395958,-0.1080528,-3.0958719,-15.770315,8.6590052,0.74240529,5.9292533,-2.109553,3.0522121,-2.5533758,4.4846819,-0.71944797,-2.6483173,-23.268651,242.59932,1,-0.46514084,-0.46514084,1,-0.46514084
-901.93787,0.95570307,0.086210907,6,63,0,925.9509,11.612393,305.74107,25.935385,38.903141,4.8113414,0.49421263,1.3580616,-1.4493844,-0.83092256,-1.3163793,-0.37050739,0.51609329,-1.3616471,-0.1689575,-0.40627136,0.1641232,-0.43974619,0.70670222,-0.45278921,-0.55002115,0.20239679,-0.598015,-1.5311206,0.73399276,1.3767043,-0.86431343,0.095818747,-0.58734206,1.931065,0.51157423,-2.0232245,0.32439558,0.58368752,-0.0078638015,-0.11920833,-0.47804046,0.87763056,0.22867091,-0.51498217,0.13118459,0.0030714519,1,0.23284874,0,0.97251296,19.226424,-56.385606,-51.211288,20.07765,-6.5729774,6.3849079,27.492936,-21.39755,-23.264662,28.554624,-33.624507,-22.849451,19.901844,12.620007,-0.30592657,-18.597275,8.8960165,5.1034927,6.9081685,-5.5117298,-3.2083973,-5.7930847,-2.0902666,-1.8737432,-1.3269134,0.33083636,-7.8342191,7.2640288,-0.5199584,8.3776226,-8.8937291,3.0945527,-0.56659664,3.5709582,-2.1534655,0.16133965,19.226424,-56.385606,-51.211288,20.07765,-6.5729774,6.3849079,27.492936,-21.39755,-23.264662,28.554624,-33.624507,-22.849451,19.901844,12.620007,-0.30592657,-18.597275,8.8960165,5.1034927,6.9081685,-5.5117298,-3.2083973,-5.7930847,-2.0902666,-1.8737432,-1.3269134,0.33083636,-7.8342191,7.2640288,-0.5199584,8.3776226,-8.8937291,3.0945527,-0.56659664,3.5709582,-2.1534655,0.16133965,-23.3933,253.4853,1,0.23284874,0.23284874,1,0.23284874
-904.42301,0.99098793,0.086210907,6,63,0,918.54901,8.7729846,291.75222,26.385888,26.768971,6.9858739,0.57076345,1.4285303,-1.4714247,-1.1147818,-1.6987195,-0.53035687,1.3228948,-0.52745796,1.938653,-0.35489664,0.32625472,0.37132769,0.13722864,0.34122082,-0.53484272,0.7691302,0.35766861,-1.7448431,1.850669,1.4193177,-0.48501656,-0.1825501,-0.048776546,0.846275,-0.95829332,0.59724933,1.5151068,0.58268292,0.64676154,0.24647038,-0.70215395,0.57305434,0.10542891,-0.0049081333,0.938904,-0.14484991,1,-0.029759302,0,0.99955709,15.27875,-39.388524,-45.472972,35.412533,51.895746,8.733503,3.6734695,-14.317189,9.5744208,49.540505,-12.983394,-1.305698,-25.652526,40.55785,17.313141,-18.795939,2.8222234,25.133494,9.8564536,-7.4783747,-3.3502104,-3.9581456,-2.8812008,2.5250728,2.3541407,5.4818578,-12.258213,9.5260388,-1.1738748,5.9194924,4.3696847,3.7537638,1.58659,4.1474864,-0.056190528,-1.2066483,15.27875,-39.388524,-45.472972,35.412533,51.895746,8.733503,3.6734695,-14.317189,9.5744208,49.540505,-12.983394,-1.305698,-25.652526,40.55785,17.313141,-18.795939,2.8222234,25.133494,9.8564536,-7.4783747,-3.3502104,-3.9581456,-2.8812008,2.5250728,2.3541407,5.4818578,-12.258213,9.5260388,-1.1738748,5.9194924,4.3696847,3.7537638,1.58659,4.1474864,-0.056190528,-1.2066483,-23.117856,252.27379,1,-0.029759302,-0.029759302,1,-0.029759302
-909.82565,0.93144153,0.086210907,6,63,0,933.55166,9.798688,296.10034,26.240732,16.487711,5.9859227,-0.81893951,1.7083505,-2.0852991,-1.4789586,-2.0478671,-1.0976587,1.5808571,-0.8679095,0.27131035,-0.59541258,-0.19044721,0.51623039,0.51185373,0.13830181,-1.2302609,0.32476556,-0.38817963,-1.5331407,0.92627137,2.2703436,-0.83543531,0.59177484,0.0074500671,0.77315532,-0.48576,0.035592685,1.4770532,0.6354174,-0.3153482,0.19843737,-0.42364039,0.22850369,-0.41822525,0.31772659,0.85658508,0.26775344,1,-0.041990972,0,0.99911799,-13.502438,-34.381807,-33.764639,26.064715,4.4732865,-3.1400385,8.4392962,-20.284185,-6.4001934,15.272094,-13.774416,0.12283455,-8.0090703,24.353225,-5.1993698,-6.9848601,-6.8955768,14.123127,10.422879,-8.3209736,-6.049964,-5.5880128,-3.6291452,3.1352595,0.69847694,2.2515388,-9.0715962,13.345292,3.7491847,4.6220934,0.33496521,3.4289404,1.2660474,1.473083,2.0053322,1.386031,-13.502438,-34.381807,-33.764639,26.064715,4.4732865,-3.1400385,8.4392962,-20.284185,-6.4001934,15.272094,-13.774416,0.12283455,-8.0090703,24.353225,-5.1993698,-6.9848601,-6.8955768,14.123127,10.422879,-8.3209736,-6.049964,-5.5880128,-3.6291452,3.1352595,0.69847694,2.2515388,-9.0715962,13.345292,3.7491847,4.6220934,0.33496521,3.4289404,1.2660474,1.473083,2.0053322,1.386031,-22.898149,252.00625,1,-0.041990972,-0.041990972,1,-0.041990972
-899.75604,0.96315826,0.086210907,6,63,0,923.40267,9.6620397,296.55901,26.069511,28.09608,6.2326834,0.85573836,0.93183852,-1.9531229,-0.89790753,-1.7660151,-0.68272802,0.38468684,-0.61461093,0.9700879,-0.41549482,0.11520641,0.076947953,1.243944,-0.50939919,0.028286772,-0.062194936,-0.41154986,-1.4915142,0.84841304,2.0381753,-0.77865346,-0.065325846,-0.29246892,0.77406993,0.59329922,-0.64994106,0.64880093,0.71063429,-0.13517558,0.38260518,-2.2725443,1.3172728,-0.15871735,-0.1950166,-0.12436377,0.72489428,1,-0.10045902,0,0.9949412,24.042894,-54.875097,-49.618103,10.808193,27.255668,3.2368486,34.94995,0.79474742,-11.562938,23.837081,-21.87711,-8.2172302,16.669383,18.228763,-3.7979039,-63.849587,-4.4593353,-3.4941345,5.2426709,-4.345155,-3.1279475,-4.0521604,-3.1839476,0.40503196,-3.9377323,-0.40339152,-8.9914248,12.107821,0.082442122,4.9832498,-4.4018663,4.000519,2.4572308,9.5915173,-1.1099503,4.5730485,24.042894,-54.875097,-49.618103,10.808193,27.255668,3.2368486,34.94995,0.79474742,-11.562938,23.837081,-21.87711,-8.2172302,16.669383,18.228763,-3.7979039,-63.849587,-4.4593353,-3.4941345,5.2426709,-4.345155,-3.1279475,-4.0521604,-3.1839476,0.40503196,-3.9377323,-0.40339152,-8.9914248,12.107821,0.082442122,4.9832498,-4.4018663,4.000519,2.4572308,9.5915173,-1.1099503,4.5730485,-23.13856,253.07984,1,-0.10045902,-0.10045902,1,-0.10045902
-895.60412,0.99519195,0.086210907,5,31,0,914.23017,11.166048,300.98463,24.066535,32.604008,10.178729,-0.99946851,1.4736855,-0.97656107,-1.2316476,-0.59779546,-0.82993183,1.3184206,-1.150358,0.95986595,-0.50910124,0.38958109,-0.23753703,0.15253448,0.0058947068,-0.9047813,0.4064727,0.5748214,-1.4951959,1.1054014,0.66340362,-1.0633636,0.20065955,-0.95844367,0.88019416,-0.32298464,-0.027600686,1.2721225,-0.11412337,0.74361896,-0.45564415,-0.8042357,0.20408321,0.2218232,-0.42001878,0.87650527,-0.21331114,1,0.08596026,0,0.99629857,-32.586679,-31.839805,-19.490528,42.985794,31.295477,12.701905,4.9732355,-29.499497,18.741481,36.040514,-34.669914,-31.249105,-10.530594,41.476293,24.244958,-26.221307,7.2323252,28.577585,14.070222,-13.344661,-8.9394337,-10.512268,-4.3229725,-2.0680053,0.19324105,3.3304082,-14.659912,7.6948003,1.104492,8.08749,-0.56250067,-0.044266905,-3.9700701,1.3659396,-4.065345,-1.3962872,-32.586679,-31.839805,-19.490528,42.985794,31.295477,12.701905,4.9732355,-29.499497,18.741481,36.040514,-34.669914,-31.249105,-10.530594,41.476293,24.244958,-26.221307,7.2323252,28.577585,14.070222,-13.344661,-8.9394337,-10.512268,-4.3229725,-2.0680053,0.19324105,3.3304082,-14.659912,7.6948003,1.104492,8.08749,-0.56250067,-0.044266905,-3.9700701,1.3659396,-4.065345,-1.3962872,-23.281713,250.73741,1,0.08596026,0.08596026,1,0.08596026
-905.73469,0.84679633,0.086210907,6,63,0,922.02529,10.171629,291.9893,26.290948,19.708048,5.0746063,1.6222339,0.28731926,-2.2442141,0.038508705,-2.2556156,0.70443772,0.34169679,-0.49353511,1.2139801,-0.99971631,0.4286296,0.14556379,0.77695672,0.0036520147,0.4894711,-0.31527515,-0.75277033,-0.72122421,2.2059199,0.4996971,-0.97752322,0.936296,0.29250565,0.84518801,0.70530776,-1.0319408,1.1580636,0.31295336,-0.44319368,0.93923592,-1.0644381,1.3146704,0.48037539,-0.55660773,0.62357915,0.40481679,1,0.48958112,0,0.87195776,31.971065,-44.229079,-44.45378,6.7341769,23.925179,8.4474529,15.312301,9.64652,-14.835634,43.474376,-19.265075,5.7647155,13.900239,22.823174,-8.7344823,-20.977998,9.4672613,12.289528,5.3016714,-5.4052009,-2.4868963,-1.3348928,-1.4075367,1.7089977,1.9464553,-0.17898544,-5.0615096,7.6915376,1.7143728,4.4665339,-2.8138867,4.261899,3.0548865,3.1726857,-1.2694417,3.3404901,31.971065,-44.229079,-44.45378,6.7341769,23.925179,8.4474529,15.312301,9.64652,-14.835634,43.474376,-19.265075,5.7647155,13.900239,22.823174,-8.7344823,-20.977998,9.4672613,12.289528,5.3016714,-5.4052009,-2.4868963,-1.3348928,-1.4075367,1.7089977,1.9464553,-0.17898544,-5.0615096,7.6915376,1.7143728,4.4665339,-2.8138867,4.261899,3.0548865,3.1726857,-1.2694417,3.3404901,-23.224184,246.21697,1,0.48958112,0.48958112,1,0.48958112
-899.49841,0.98647044,0.086210907,6,63,0,921.44965,9.4292222,297.63509,27.10467,40.438063,9.228339,-0.67918,2.3076194,-0.66272932,-0.56550931,-0.77649032,-0.47249677,1.0888078,-1.3563432,0.088906543,0.076237081,0.43892111,-0.70588636,0.37978829,-0.33356016,-0.79900339,1.1077386,0.086717149,-1.2271834,0.64452164,0.72751377,-0.67788013,0.7370308,-0.43119914,1.3055975,0.1246505,-0.21737485,0.53312569,-0.0093961599,0.067500046,-0.069363727,-0.67869377,1.5380422,-0.05274027,0.13509213,0.20943714,0.082972354,1,0.49309045,0,0.86997805,-27.464724,-26.79949,-31.399765,44.029279,3.5952084,17.74912,15.357903,-32.31015,3.5066736,26.063207,-27.41216,-17.436858,5.040625,21.55857,2.7295711,-27.445062,-2.1327144,8.4692322,15.436068,-7.5558519,-7.3267639,-5.9348195,1.0166266,-3.6699058,-0.94978104,5.2576367,-9.4577851,8.7736447,2.832587,8.5197962,-1.1779733,2.3505016,-0.24973078,9.2597663,0.84459114,1.6191636,-27.464724,-26.79949,-31.399765,44.029279,3.5952084,17.74912,15.357903,-32.31015,3.5066736,26.063207,-27.41216,-17.436858,5.040625,21.55857,2.7295711,-27.445062,-2.1327144,8.4692322,15.436068,-7.5558519,-7.3267639,-5.9348195,1.0166266,-3.6699058,-0.94978104,5.2576367,-9.4577851,8.7736447,2.832587,8.5197962,-1.1779733,2.3505016,-0.24973078,9.2597663,0.84459114,1.6191636,-23.731666,255.20359,1,0.49309045,0.49309045,1,0.49309045
