# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = model_3b9369c454f7cc33f5312782bdce604d_model
# start_datetime = 2026-07-24 09:01:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 750
#     num_warmup = 750
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/gw/hc72by314msbfbhm58gh0fgc0000gn/T/RtmplrNIdY/standata-130d21955b5da.json
# init = 2 (Default)
# random
#   seed = 1852243089
# output
#   file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-202607241101-2-3dc2c8.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = 8 (Default)
#   profile_file = /Users/corrado/_repositories/utet-companion/_cmdstan_output/generalizzazione/model_3b9369c454f7cc33f5312782bdce604d-profile-202607241101-2-6c3dd9.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --name=model_3b9369c454f7cc33f5312782bdce604d_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,Intercept,sigma,lprior,b_Intercept
-804.0657,1,0.84773385,2,3,0,806.27968,9.5719228,289.76542,46.38513,-14.740109,246.69177
-804.38099,0.95120096,0.84773385,3,7,0,805.04729,8.1838339,291.8581,47.545983,-14.74771,255.03085
-803.59491,1,0.84773385,2,3,0,804.39703,9.8973099,295.88054,48.40618,-14.77966,251.34264
-805.84153,0.59015698,0.84773385,1,3,0,807.48831,12.692942,294.52607,51.067518,-14.868622,237.40783
-803.80673,1,0.84773385,2,3,0,805.76238,9.5711473,296.56127,46.715826,-14.742068,253.4911
-805.58089,0.55032848,0.84773385,2,3,0,808.77872,12.30952,290.28935,50.769963,-14.860562,234.89651
-803.63083,1,0.84773385,2,3,0,805.48075,9.8356104,291.59689,49.000442,-14.793551,247.33665
-803.73265,0.9585217,0.84773385,2,3,0,804.1882,10.792408,295.22503,46.702113,-14.756159,246.65919
-807.59588,0.48477362,0.84773385,2,3,0,809.12076,13.809269,296.74785,49.258712,-14.847913,234.60614
-806.35222,0.96267489,0.84773385,2,7,0,809.43815,9.085237,291.67608,54.86196,-14.902828,250.79251
-804.7251,1,0.84773385,2,7,0,807.03924,11.035616,287.96841,48.251298,-14.79619,238.30813
-805.23726,0.8569335,0.84773385,2,3,0,806.84603,11.94664,288.74455,49.072955,-14.823351,234.98467
-803.82749,0.96947379,0.84773385,2,3,0,805.65755,10.061098,291.42372,49.865297,-14.813488,246.14878
-804.72957,0.89933311,0.84773385,2,3,0,805.0748,7.8895162,291.84868,47.206473,-14.7383,256.34586
-805.68591,0.90204388,0.84773385,2,3,0,806.06909,12.590204,296.13737,50.385797,-14.852792,239.48145
-805.8813,0.98654144,0.84773385,2,7,0,806.5816,7.046845,293.07414,46.870599,-14.723666,261.36334
-804.42845,1,0.84773385,2,3,0,806.67128,9.9957905,288.02645,48.59282,-14.790801,243.04539
-803.68997,0.90121954,0.84773385,2,3,0,805.42318,10.79894,294.50199,48.944314,-14.801453,245.90676
-803.88825,0.97644732,0.84773385,2,3,0,804.11977,9.7332637,290.02989,48.813998,-14.790149,246.2302
-803.86439,0.99571544,0.84773385,3,7,0,804.24442,9.1527305,294.76251,45.909418,-14.722368,253.57522
-804.24089,0.81226682,0.84773385,2,7,0,805.97388,10.674703,296.18049,50.679035,-14.833883,248.14433
-805.88275,0.86387667,0.84773385,2,7,0,806.07909,9.3183232,289.99471,42.88473,-14.667207,248.06226
-804.50466,1,0.84773385,2,3,0,806.50402,10.349007,288.28955,46.473576,-14.752097,241.71902
-807.02916,0.77322705,0.84773385,2,3,0,807.54913,10.628595,287.97485,42.459099,-14.675439,240.14617
-805.41198,1,0.84773385,1,1,0,806.8737,10.271147,290.58047,43.114116,-14.681595,244.36031
-804.31343,0.98913989,0.84773385,2,7,0,806.20862,10.901882,298.08457,47.276293,-14.768005,249.0261
-803.75071,0.95825562,0.84773385,2,3,0,804.80579,10.476995,296.55166,48.069497,-14.779234,249.40518
-804.33805,0.92812251,0.84773385,2,3,0,804.56026,10.261148,289.152,50.027996,-14.821207,242.97684
-804.45935,0.91213158,0.84773385,2,7,0,805.94198,10.644884,298.92579,48.516708,-14.789611,251.02381
-804.62316,0.97303889,0.84773385,2,3,0,805.24463,10.644614,288.50288,46.0339,-14.746504,240.60211
-805.80866,0.85409862,0.84773385,3,7,0,806.83752,7.0220195,294.83503,48.024376,-14.745483,263.23594
-804.42062,1,0.84773385,2,3,0,806.25309,11.267959,297.37765,46.682788,-14.760804,246.67184
-804.8232,0.95676279,0.84773385,2,3,0,805.39977,9.2198674,287.70512,49.597693,-14.803005,246.21571
-804.71923,0.97670918,0.84773385,2,3,0,805.49951,10.527478,297.50367,44.682375,-14.711798,250.13002
-804.70038,0.99679625,0.84773385,3,7,0,805.6076,9.2329138,299.11403,46.541371,-14.734494,257.56592
-805.28198,0.9572226,0.84773385,2,7,0,806.30517,8.7633684,295.99292,52.682496,-14.853385,256.55776
-804.09118,0.97805032,0.84773385,2,3,0,805.74548,9.6483046,296.9353,50.026868,-14.808991,253.51793
-805.51784,0.87323737,0.84773385,2,7,0,805.73056,9.9393862,286.17868,46.060504,-14.741913,241.45144
-805.51581,1,0.84773385,3,7,0,806.3805,9.9255234,286.15813,46.102704,-14.742633,241.49327
-804.4102,0.9044194,0.84773385,2,3,0,807.01553,11.581212,292.97889,45.781589,-14.748878,240.86343
-805.895,0.85981746,0.84773385,2,3,0,806.55524,10.717453,290.19028,42.837415,-14.681641,241.96175
-804.15246,1,0.84773385,2,3,0,806.28742,9.8381869,298.28761,47.239669,-14.75498,254.01577
-807.20457,0.70671973,0.84773385,2,3,0,807.84517,10.940138,287.89842,42.49003,-14.679883,238.6678
-804.10995,1,0.84773385,2,7,0,806.67879,9.8633712,295.45216,50.898239,-14.829314,251.06699
-804.2858,0.78631769,0.84773385,2,3,0,807.42844,11.077022,292.25585,45.135261,-14.730138,242.40925
-803.52341,1,0.84773385,2,3,0,804.24048,9.8866785,295.53225,48.014975,-14.771869,251.0422
-805.91396,0.50510322,0.84773385,1,3,0,808.35331,8.7393503,287.31243,52.010608,-14.84696,247.98535
-805.93601,0.94489694,0.84773385,3,7,0,808.05656,11.021042,301.86409,47.776615,-14.779453,252.2694
-804.29517,0.99561024,0.84773385,2,3,0,806.55722,9.0073271,292.53025,44.892086,-14.701973,251.99728
-805.79119,0.69351378,0.84773385,1,1,0,805.8165,8.2142565,292.16343,43.576321,-14.66835,255.19928
-805.43715,0.93556356,0.84773385,2,3,0,808.01113,11.865377,288.19742,46.811573,-14.777679,234.80322
-803.57005,0.91310917,0.84773385,1,3,0,806.3117,10.507294,294.96095,48.540064,-14.789674,247.67813
-805.46671,0.8094862,0.84773385,2,3,0,805.72434,11.146823,300.32161,50.224718,-14.829796,250.1609
-808.66431,0.62594577,0.84773385,2,3,0,810.7283,6.4298157,285.80339,48.916796,-14.767649,256.86922
-804.42268,1,0.84773385,2,3,0,808.4602,9.6039212,297.72452,50.548756,-14.818743,254.50687
-804.89576,0.74972917,0.84773385,2,7,0,807.22693,9.9906492,288.99335,51.640304,-14.850583,244.03543
-804.9144,0.99033863,0.84773385,2,7,0,805.02586,9.7969396,297.93089,44.412011,-14.698044,253.84466
-804.07418,0.9549967,0.84773385,2,3,0,805.78172,8.474326,292.95759,47.015919,-14.738963,254.82312
-805.36092,0.75654104,0.84773385,2,7,0,806.8953,8.4701677,298.9074,50.857691,-14.813339,260.79164
-803.88484,1,0.84773385,2,3,0,805.46774,11.070141,295.5139,46.937698,-14.76411,245.69827
-803.97514,0.98277887,0.84773385,2,3,0,804.41703,9.6503835,297.07177,49.391048,-14.796256,253.64504
-805.37609,0.87503072,0.84773385,2,3,0,805.94795,8.0177045,292.87178,44.496661,-14.684455,256.79211
-805.14641,0.99802783,0.84773385,3,7,0,806.4277,11.217603,296.35888,52.270701,-14.872253,245.87966
-813.67258,0.52093697,0.84773385,2,3,0,814.61664,6.6092072,298.29143,40.228394,-14.585249,268.55
-805.49946,1,0.84773385,2,3,0,812.03581,7.7620393,292.75243,44.907818,-14.690522,257.82325
-804.62355,0.99969855,0.84773385,3,7,0,805.87156,8.613592,296.62528,45.51512,-14.708358,257.86412
-804.86626,0.99078019,0.84773385,3,7,0,805.5976,11.758152,293.02685,51.175534,-14.859017,240.11516
-803.64627,1,0.84773385,2,3,0,804.91796,10.648207,291.84098,47.02218,-14.763031,243.92405
-803.89612,0.93441936,0.84773385,2,3,0,804.34797,9.6167972,295.50506,50.11906,-14.811038,252.22947
-803.56154,0.87411359,0.84773385,2,3,0,805.27574,9.3353364,294.84968,47.497224,-14.755954,252.84067
-803.56975,0.93367041,0.84773385,2,3,0,804.24345,10.728221,293.25626,47.111749,-14.764718,244.97927
-805.9062,0.73545812,0.84773385,2,3,0,806.01157,8.5902479,287.46797,51.900041,-14.843117,248.81185
-806.17007,0.96793386,0.84773385,2,7,0,806.70022,10.950412,301.03642,45.169475,-14.726328,251.75957
-807.4007,0.75626572,0.84773385,1,1,0,807.83419,11.194959,303.02533,45.493675,-14.736225,252.64801
-805.78678,1,0.84773385,2,3,0,808.15956,11.339874,300.86105,50.107666,-14.829898,249.83162
-806.68703,0.79435053,0.84773385,2,3,0,809.48713,8.2404082,301.39939,45.896204,-14.712014,264.31756
-806.68703,0.49746874,0.84773385,1,1,0,808.87387,8.2404082,301.39939,45.896204,-14.712014,264.31756
-806.38594,1,0.84773385,3,7,0,808.33743,12.080357,289.69305,53.086743,-14.904389,235.33144
-806.96866,0.94331166,0.84773385,3,7,0,807.31772,8.3256642,297.46598,42.650041,-14.648099,260.00049
-806.63623,0.99836218,0.84773385,3,7,0,807.9095,11.387395,287.89332,53.70659,-14.909768,236.65004
-805.70859,1,0.84773385,2,3,0,806.93513,10.877181,291.22589,53.750087,-14.900848,242.27857
-805.10455,1,0.84773385,2,3,0,806.88398,9.6388617,286.42213,47.977798,-14.776657,243.04725
-805.0025,0.93958488,0.84773385,2,3,0,806.00098,9.7780125,300.3089,49.564658,-14.800682,256.30784
-806.54654,0.83833103,0.84773385,2,3,0,807.24877,11.312725,284.64639,47.451109,-14.788175,233.73913
-804.58967,0.99268713,0.84773385,2,7,0,806.5955,9.4483488,299.27551,47.091512,-14.747719,256.75794
-804.35133,0.90835185,0.84773385,2,7,0,805.94344,10.624869,296.37921,50.957415,-14.838787,248.5673
-804.1941,0.9791861,0.84773385,2,3,0,805.04964,9.7771208,290.20571,50.425112,-14.822673,246.20867
-805.14443,0.90278283,0.84773385,2,3,0,805.64893,11.523244,299.34706,48.940234,-14.808863,247.49246
-805.18652,0.96177617,0.84773385,3,7,0,806.75773,10.668596,290.4307,43.636552,-14.69681,242.42201
-805.23515,0.93683686,0.84773385,3,7,0,806.94405,10.75778,290.48695,43.607213,-14.697231,242.07694
-805.33769,0.91155736,0.84773385,3,7,0,807.16413,7.3974697,294.85166,47.107639,-14.730147,261.56305
-806.17098,0.91262575,0.84773385,2,3,0,807.29709,12.764936,297.73916,47.02004,-14.787448,240.29695
-805.32051,1,0.84773385,2,3,0,806.49776,7.574877,290.24052,48.192335,-14.756754,256.15357
-803.98131,1,0.84773385,2,3,0,805.62801,8.5957147,295.00823,47.800841,-14.754578,256.32751
-803.89489,0.99928309,0.84773385,3,7,0,804.30531,11.037242,291.142,47.522189,-14.778313,241.47441
-804.50594,0.79962597,0.84773385,2,3,0,805.95175,9.9906311,299.02259,49.522528,-14.802217,254.06475
-805.56155,0.88476195,0.84773385,2,3,0,806.48147,12.320589,295.29497,51.386769,-14.869441,239.85232
-804.75777,0.97008208,0.84773385,2,3,0,806.19953,8.1355638,289.97822,47.619005,-14.75044,253.36818
-804.93627,0.89053156,0.84773385,2,3,0,807.10133,11.807439,297.30509,46.417351,-14.762431,244.17162
-804.37229,1,0.84773385,2,7,0,805.4115,9.1233813,289.40729,46.206999,-14.73226,248.35208
-804.35567,0.80639281,0.84773385,2,7,0,806.35316,9.4958037,292.6438,51.581877,-14.840705,249.91269
-804.53814,0.78385649,0.84773385,2,3,0,807.16601,10.336207,298.93221,46.385789,-14.743394,252.41928
-803.98615,0.88543061,0.84773385,2,3,0,805.94391,9.9230876,289.44066,48.521196,-14.786971,244.78676
-803.82423,0.96247171,0.84773385,2,7,0,804.59449,9.1240216,293.22774,49.665325,-14.798116,252.16964
-803.79224,0.99180069,0.84773385,2,3,0,804.09326,9.7566762,293.64495,45.361365,-14.718399,249.7399
-804.78058,0.87099349,0.84773385,2,7,0,805.08176,11.982349,291.56943,49.751861,-14.834623,237.64886
-806.32127,0.76344114,0.84773385,2,3,0,809.39073,6.8029732,294.59518,46.900273,-14.721445,263.9818
-804.90817,1,0.84773385,2,3,0,807.2589,11.513909,296.13861,44.911463,-14.728892,244.32602
-804.15519,1,0.84773385,2,3,0,805.37459,8.9538835,290.7553,46.115874,-14.727398,250.46282
-804.17961,0.87299992,0.84773385,2,7,0,805.56111,10.718987,289.48957,49.093725,-14.807497,241.25412
-803.98101,0.81841712,0.84773385,1,3,0,806.26842,9.8757947,297.78828,48.191591,-14.774528,253.3472
-804.21348,0.9642804,0.84773385,2,3,0,804.72724,10.132135,289.23983,46.202794,-14.743146,243.64522
-806.71789,0.68289849,0.84773385,2,3,0,808.19198,11.213406,284.48396,50.668535,-14.851532,234.02364
-805.98085,0.8565534,0.84773385,3,7,0,809.20454,9.2670449,300.76644,45.004031,-14.704088,259.06474
-804.23671,1,0.84773385,2,3,0,805.94074,8.8713311,297.51701,47.735708,-14.755013,257.59602
-806.25227,0.77375969,0.84773385,2,3,0,806.73606,13.081465,293.01196,50.657397,-14.866927,234.14536
-803.55433,0.91151252,0.84773385,2,3,0,807.92507,9.4664697,294.1664,48.825596,-14.784267,251.56729
-804.92934,0.855325,0.84773385,2,3,0,805.00782,11.850246,289.60843,49.268481,-14.825052,236.28233
-803.71977,1,0.84773385,2,3,0,804.91161,9.4219036,294.86149,49.469691,-14.7963,252.46292
-804.09392,0.96249259,0.84773385,2,3,0,804.2281,10.212094,292.44715,44.730861,-14.711674,246.49273
-803.66144,0.80073543,0.84773385,2,3,0,806.32248,9.7943025,295.09901,49.432956,-14.799421,251.02465
-803.66144,0.74458632,0.84773385,1,3,0,806.08095,9.7943025,295.09901,49.432956,-14.799421,251.02465
-803.83918,0.96853204,0.84773385,2,3,0,804.12599,9.0085733,292.74545,49.401591,-14.792017,252.20687
-806.51795,0.69462084,0.84773385,2,3,0,808.54736,10.693997,284.69272,46.069495,-14.752907,236.56974
-806.05846,0.94522742,0.84773385,3,7,0,809.50183,12.39563,293.2511,44.333425,-14.730576,237.47077
-805.92633,0.92050364,0.84773385,2,3,0,808.62204,11.966287,288.75718,51.77763,-14.877691,234.90889
-805.19663,1,0.84773385,2,3,0,806.22257,10.726003,289.10703,52.114025,-14.868396,240.84002
-805.06962,1,0.84773385,2,3,0,805.50922,10.787814,290.95518,52.565084,-14.876314,242.41002
-804.75222,0.99984989,0.84773385,3,7,0,805.21427,9.6999821,295.42046,43.712021,-14.683829,251.77055
-805.41619,0.85778985,0.84773385,3,7,0,806.88091,9.1776191,290.55157,53.120512,-14.869935,249.25228
-805.3906,0.95269477,0.84773385,3,7,0,807.35351,7.6312698,289.63874,48.208055,-14.75815,255.29803
-804.13109,0.97809539,0.84773385,2,3,0,806.01195,8.6031468,296.02198,48.567399,-14.769526,257.30782
-805.27107,0.90251994,0.84773385,2,7,0,805.55801,11.171572,289.2421,44.543338,-14.722257,238.97003
-803.61179,1,0.84773385,2,3,0,805.29834,9.1265317,293.36291,47.21313,-14.749007,252.29352
-803.9257,0.92923761,0.84773385,2,3,0,804.31186,10.97363,295.90005,49.032415,-14.804657,246.51871
-803.70318,0.881059,0.84773385,1,3,0,805.16758,9.1725945,291.59798,47.973667,-14.766013,250.3213
-804.45305,0.90370925,0.84773385,2,3,0,804.80165,10.330746,288.35898,49.427937,-14.810893,241.87062
-804.05379,0.96945403,0.84773385,2,3,0,805.05385,9.2296804,290.10885,49.177398,-14.792033,248.57529
-805.33231,0.84587951,0.84773385,2,3,0,805.92697,10.90457,292.46985,53.270744,-14.890579,243.39928
-805.47611,0.98735754,0.84773385,2,7,0,806.07343,9.8640784,293.62918,53.888282,-14.890118,249.24083
-804.15093,0.9948353,0.84773385,2,3,0,806.14077,10.674238,290.30213,49.950915,-14.823288,242.26806
-804.70278,0.85517055,0.84773385,2,3,0,806.60302,9.1920802,296.47702,44.409745,-14.692024,255.11265
-803.45235,1,0.84773385,2,3,0,804.58958,9.7653876,293.97956,48.509873,-14.781257,250.03532
-803.55601,0.70290281,0.84773385,2,3,0,806.96604,9.8619223,292.43325,46.391114,-14.740985,248.0546
-803.49326,1,0.84773385,2,3,0,803.62524,9.9802337,295.30002,47.403631,-14.760781,250.38897
-804.05893,0.81797376,0.84773385,2,7,0,805.01064,9.8730209,289.22982,48.667484,-14.789571,244.80122
-803.89207,0.9599156,0.84773385,2,3,0,804.67805,9.6145091,291.02184,45.887449,-14.729402,247.75655
-804.67392,0.93429009,0.84773385,2,3,0,804.93592,9.0015699,288.19692,47.054429,-14.749338,247.68986
-804.89386,0.77289733,0.84773385,2,3,0,807.25834,11.868988,289.75998,49.141551,-14.822604,236.34954
-804.81762,0.99590881,0.84773385,2,3,0,805.31295,11.452761,288.5396,47.725103,-14.790207,237.00218
-806.53696,0.70373371,0.84773385,2,3,0,808.62134,10.306467,287.85456,54.211144,-14.906879,241.47546
-805.06702,1,0.84773385,2,3,0,807.23767,9.4790056,295.23672,43.309744,-14.673514,252.58119
-803.69741,1,0.84773385,2,7,0,804.88221,10.036659,294.16593,49.874677,-14.811427,249.00096
-805.87196,0.86007779,0.84773385,2,3,0,806.0036,7.8864066,290.49466,44.522425,-14.685787,255.00583
-803.98433,0.99920844,0.84773385,2,7,0,805.6483,11.364439,293.85832,48.921202,-14.808328,242.71835
-804.08241,0.99414395,0.84773385,2,7,0,804.32921,11.059433,291.9643,49.982845,-14.827104,242.19685
-806.41311,0.74645412,0.84773385,2,3,0,806.83868,7.2089885,298.05216,50.85458,-14.802421,265.61172
-804.6517,1,0.84773385,2,7,0,807.13064,11.128942,298.53056,46.792384,-14.761031,248.45032
-804.88576,0.97654078,0.84773385,2,3,0,805.20886,11.009546,298.34935,45.445624,-14.732655,248.8064
-804.87374,1,0.84773385,3,7,0,805.17013,10.990373,298.32326,45.423083,-14.731974,248.86658
-804.3559,0.89578198,0.84773385,2,3,0,806.39125,9.1363816,288.92394,48.906058,-14.786897,247.81022
-803.86731,0.99382851,0.84773385,2,7,0,804.50312,10.528423,295.51997,45.775158,-14.734356,248.14206
-803.73664,1,0.84773385,2,3,0,803.96986,9.3284631,291.67822,49.066673,-14.789408,249.70014
-803.86239,0.97841731,0.84773385,2,3,0,804.04278,10.765521,296.58847,47.435071,-14.769938,248.14362
-803.39508,0.98407073,0.84773385,1,3,0,804.01057,10.007509,293.5958,47.942934,-14.772816,248.56201
-804.65894,0.85727248,0.84773385,2,3,0,804.68492,8.6808913,296.89642,50.682835,-14.812271,257.83241
-803.81467,0.76898199,0.84773385,2,3,0,807.66575,9.8451365,296.74971,48.975287,-14.79015,252.44659
-805.95195,0.85214431,0.84773385,2,3,0,806.06974,12.041438,287.68227,46.346694,-14.771341,233.4958
-803.52952,0.95921321,0.84773385,2,3,0,806.53544,9.6376739,291.81738,47.520452,-14.761627,248.44785
-803.52952,0.42288082,0.84773385,1,3,0,808.97982,9.6376739,291.81738,47.520452,-14.761627,248.44785
-803.52391,0.9975148,0.84773385,2,3,0,803.61405,9.7993215,295.22377,48.456325,-14.779883,251.12682
-806.65908,0.64177718,0.84773385,2,3,0,806.82278,11.041218,289.79723,54.81676,-14.925535,240.11174
-805.40789,1,0.84773385,3,7,0,807.83482,12.28822,297.72378,47.611691,-14.79265,242.42679
-804.98079,0.72066641,0.84773385,2,3,0,809.63105,7.7054947,291.20308,48.001797,-14.753159,256.52835
-805.08752,0.99614744,0.84773385,2,7,0,805.22589,12.370008,295.41042,47.296356,-14.788257,239.74539
-804.44686,0.75997206,0.84773385,2,3,0,807.80798,9.1373677,298.40085,49.259286,-14.787965,257.2827
-805.02354,0.911952,0.84773385,2,3,0,805.6969,11.91852,289.80852,49.730097,-14.83498,236.17518
-808.66921,0.72831303,0.84773385,2,3,0,809.60805,11.739319,282.13884,51.463651,-14.878054,229.3119
-806.33724,1,0.84773385,1,1,0,808.38821,11.155464,285.0315,50.389083,-14.844388,234.83191
-806.87581,0.87808418,0.84773385,2,3,0,809.61144,7.0420399,288.04838,47.090266,-14.732765,256.3592
-804.66419,1,0.84773385,2,3,0,807.55214,9.1788616,290.85276,51.647112,-14.8402,249.54788
-803.64645,0.99828903,0.84773385,2,3,0,804.77152,10.061477,291.16108,48.708867,-14.790592,245.88443
-804.77521,0.8337077,0.84773385,3,7,0,805.25358,10.186362,289.3956,44.583343,-14.711203,243.55696
-806.51993,0.85654272,0.84773385,2,3,0,807.68867,9.5970072,302.77242,46.3044,-14.733908,259.58589
-804.83541,0.93883088,0.84773385,2,3,0,808.12485,7.6894945,293.47402,47.571622,-14.742679,258.8713
-805.75466,0.90364473,0.84773385,2,3,0,806.40065,12.927496,294.24253,47.802855,-14.806827,236.0688
-804.58118,1,0.84773385,2,3,0,806.44742,11.47111,292.38007,45.13913,-14.735057,240.76008
-803.98337,1,0.84773385,2,3,0,804.72517,9.3411636,296.16137,49.851137,-14.802503,254.12614
-808.13767,0.6610151,0.84773385,2,7,0,808.29839,13.047689,285.18224,49.429734,-14.85042,226.46764
-805.94327,1,0.84773385,2,3,0,807.80101,12.08039,287.25495,49.527172,-14.836008,232.89319
-803.80219,1,0.84773385,2,3,0,806.23446,10.762219,291.18923,46.866239,-14.761821,242.75924
-806.21596,0.63868183,0.84773385,2,3,0,807.23767,8.9302358,285.27303,46.47028,-14.740822,245.08697
-803.47785,1,0.84773385,2,3,0,805.90857,9.8508623,294.99734,47.197109,-14.755372,250.66846
-804.82558,0.8497322,0.84773385,2,3,0,804.924,9.8206201,298.0474,51.540118,-14.840841,253.85461
-804.12424,0.99396172,0.84773385,2,7,0,805.21762,10.447258,295.17039,44.874229,-14.715555,248.15773
-804.08984,0.98427907,0.84773385,2,3,0,804.55898,9.0611554,290.10282,48.915603,-14.785091,249.32762
-806.21225,0.8186128,0.84773385,2,3,0,806.80573,12.777542,289.36663,47.01373,-14.792899,231.86769
-804.49589,1,0.84773385,2,7,0,806.55751,9.9481713,298.93786,49.614467,-14.803595,254.17108
-803.88625,0.99402771,0.84773385,2,7,0,804.6948,10.066651,290.10876,49.030616,-14.79807,244.80883
-803.56778,0.9149171,0.84773385,1,3,0,804.79349,9.947289,295.31185,46.636505,-14.745068,250.54905
-803.65049,0.93904952,0.84773385,2,3,0,804.11859,10.924811,292.81944,47.805311,-14.781258,243.65779
-803.53391,0.75566892,0.84773385,2,3,0,806.14659,10.500612,294.0414,48.705075,-14.793402,246.78864
-804.03713,0.86948268,0.84773385,2,3,0,804.5814,9.4506685,290.51453,49.850798,-14.807402,247.98652
-804.35599,0.86679081,0.84773385,2,3,0,806.0246,10.762533,295.79985,44.823787,-14.717977,247.36845
-804.52495,0.98564152,0.84773385,3,7,0,804.93606,11.4198,296.92065,46.220868,-14.75361,245.53156
-804.71383,0.71938064,0.84773385,3,7,0,807.72688,7.9687822,291.46802,49.186788,-14.778922,255.6085
-804.58817,0.93901616,0.84773385,2,3,0,806.11973,9.9083145,287.72106,49.067938,-14.799707,243.13365
-803.6185,0.99673511,0.84773385,2,7,0,804.49696,9.5849936,295.51289,46.776449,-14.743843,252.38042
-805.16394,0.78919365,0.84773385,2,3,0,805.92665,10.939028,299.50211,45.788978,-14.738539,250.27648
-804.68854,1,0.84773385,2,3,0,805.31548,11.261713,298.46945,46.999799,-14.76684,247.79174
-806.53904,0.79432249,0.84773385,2,3,0,807.09281,7.508289,286.82611,49.383864,-14.783942,253.03881
-803.66062,1,0.84773385,2,3,0,806.21307,10.909957,292.5249,47.781554,-14.780819,243.43009
-804.22224,0.82247451,0.84773385,2,3,0,805.28475,9.0971048,295.53856,50.657716,-14.816393,254.60159
-804.57928,0.96940756,0.84773385,2,3,0,805.14945,9.0032319,291.54984,44.541687,-14.695704,251.0353
-805.49528,0.93265422,0.84773385,2,3,0,805.73028,9.2895472,288.92607,43.873451,-14.68781,247.12311
-804.18012,0.90205814,0.84773385,2,3,0,806.83252,8.2981629,293.44551,47.42273,-14.745126,256.10378
-804.06688,0.75343568,0.84773385,2,3,0,807.14197,11.49029,294.66787,47.296029,-14.776958,242.96157
-803.59135,1,0.84773385,2,7,0,804.09419,9.7441877,293.01405,49.357252,-14.798602,249.16521
-803.62978,0.95734155,0.84773385,2,3,0,804.13499,10.21359,292.44756,46.081914,-14.738712,246.4864
-805.80144,0.74049791,0.84773385,2,3,0,806.5719,12.136691,298.34233,45.837704,-14.754992,243.72722
-803.78036,0.99238557,0.84773385,2,3,0,806.18,9.9630353,296.85665,48.558396,-14.783075,252.02299
-803.50541,0.99707126,0.84773385,2,3,0,803.86818,9.4306949,294.40992,48.085829,-14.768957,251.97179
-808.4352,0.51523533,0.84773385,2,3,0,808.51968,8.8530231,284.66086,55.007375,-14.911722,244.82226
-809.19114,0.90845103,0.84773385,3,7,0,812.83599,6.6097813,284.56507,47.666647,-14.745784,254.82106
-804.01876,1,0.84773385,2,7,0,808.40516,11.434813,294.908,47.818785,-14.786581,243.45134
-805.04257,0.85550918,0.84773385,2,3,0,805.82342,10.716107,300.33623,48.754052,-14.795152,252.11375
-805.54364,0.84738972,0.84773385,2,7,0,807.68655,12.80394,294.2764,48.262601,-14.814236,236.65867
-803.83413,0.98977659,0.84773385,2,3,0,805.83558,10.813288,295.93169,48.88787,-14.799812,247.2719
-803.56713,0.98008718,0.84773385,2,3,0,804.13612,9.7028316,292.10568,46.612891,-14.743944,248.44294
-806.41827,0.49339077,0.84773385,2,3,0,808.2643,9.2490562,302.13267,45.791103,-14.719842,260.51192
-806.17223,0.99990771,0.84773385,2,7,0,806.64803,10.573821,284.55482,49.357255,-14.817455,236.97262
-804.24488,1,0.84773385,2,3,0,806.43537,9.6903261,293.68293,51.461272,-14.839656,250.07646
-804.52111,0.93660279,0.84773385,2,3,0,805.33581,8.5898593,294.81051,50.920883,-14.817024,256.15614
-804.50516,0.99572435,0.84773385,2,7,0,804.68588,11.239529,291.53677,45.101932,-14.732069,240.95889
-804.84593,0.68398767,0.84773385,3,7,0,807.72081,9.4982748,298.30735,51.290502,-14.832342,255.56511
-804.15134,1,0.84773385,2,3,0,804.77595,9.3653093,296.57867,50.251259,-14.810605,254.43477
-806.70089,0.78480108,0.84773385,2,3,0,807.22266,10.080464,299.20902,54.569556,-14.904143,253.84694
-804.31382,1,0.84773385,2,3,0,806.97029,9.6629106,288.49414,48.776671,-14.790294,245.01104
-804.59442,0.95690602,0.84773385,1,1,0,804.68186,9.6519867,287.80273,49.136697,-14.798196,244.36879
-805.3786,0.84665722,0.84773385,2,3,0,806.81852,11.928117,288.65514,46.644257,-14.774632,234.97862
